0.1,1,0.5
0.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-7.02685,1.62744,0,0,0,0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
1.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.40954,1.5657,0.0493197,-0.0184599,0.0494854,0.127682,0.0424375,-0.0254532,0.0494759,-0.000973358,0.0370564,0.0327969,0.0202381,0.0195365,0.0389858,0.391385,0.405441,0.203174
1.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.38626,1.54262,0.0232801,-0.0230801,0.0427216,0.127682,0.0383015,-0.0189243,0.0427181,-0.000549004,0.0316346,0.0287121,0.0198112,0.0198264,0.0409099,0.402658,0.402349,0.194993
1.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.34468,1.49196,0.0415802,-0.0506599,0.0491604,0.127682,0.0483833,0.00870641,0.0491602,0.000120698,0.0355653,0.033939,0.0199279,0.0212108,0.0445862,0.41903,0.393684,0.187286
1.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.3337,1.49477,0.0109797,0.00281,0.0384362,0.127682,0.0379815,0.00589441,0.0384361,6.15924e-05,0.0277503,0.0265943,0.0201028,0.0214497,0.0450517,0.419565,0.393219,0.187217
1.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31664,1.48849,0.0170603,-0.00628006,0.0147565,0.127682,0.012136,0.00839472,0.0147564,5.23145e-05,0.0105896,0.0102769,0.0143784,0.0158259,0.0402989,0.441438,0.401061,0.157502
1.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31279,1.49308,0.00384998,0.00459003,0.0120852,0.127682,0.0106291,0.00575096,0.0120851,2.57892e-05,0.0086746,0.00841443,0.01406,0.0156682,0.0384432,0.441873,0.396519,0.161608
1.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30378,1.48715,0.00900984,-0.00593007,0.00838856,0.127682,0.00236724,0.00804762,0.0083885,3.33333e-05,0.00599745,0.00586503,0.0141313,0.015647,0.034381,0.432123,0.390265,0.177612
1.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30194,1.4818,0.00184011,-0.00534999,0.00822192,0.127682,0.000871363,0.00817562,0.00822179,4.62994e-05,0.00586697,0.00576008,0.0103447,0.0130952,0.0302503,0.469057,0.37054,0.160404
2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30245,1.48481,-0.000510216,0.00301003,0.00435529,0.127682,0.0006935,0.00429972,0.00435524,2.04662e-05,0.00311078,0.00304821,0.00679854,0.00983509,0.0232249,0.504037,0.348418,0.147545
2.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30278,1.50092,-0.000329971,0.0161101,0.00958321,0.127682,0.00909788,-0.00301104,0.00958321,-2.7274e-06,0.00687525,0.00667598,0.00503679,0.0075689,0.0168171,0.508915,0.338662,0.152422
2.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30368,1.49408,-0.000899792,-0.00684011,0.0115062,0.127682,0.0060742,0.00977229,0.0115062,2.1065e-05,0.00824162,0.00802927,0.00509596,0.00742829,0.0143798,0.490099,0.336218,0.173683
2.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30262,1.4995,0.00106001,0.00542009,0.0062109,0.127682,0.0061008,0.0011643,0.0062109,9.60591e-07,0.00445398,0.00432867,0.00476741,0.00639164,0.0111262,0.459904,0.343034,0.197062
2.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30191,1.50642,0.000710011,0.00691998,0.00623954,0.127682,0.00177901,-0.00598055,0.00623953,-1.23945e-05,0.00448204,0.00434087,0.0038117,0.00395737,0.0047481,0.361536,0.348228,0.290236
2.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30648,1.50684,-0.00457001,0.000419974,0.00577279,0.127682,0.00397012,-0.00419085,0.00577277,-1.22002e-05,0.00415217,0.00401055,0.00245918,0.00260942,0.00327195,0.371192,0.349821,0.278986
2.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31095,1.5073,-0.00446987,0.000460029,0.00454137,0.127682,0.00377861,-0.00251917,0.00454136,-1.02291e-05,0.00327065,0.0031507,0.00196613,0.00221741,0.00216389,0.357745,0.317205,0.32505
2.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31505,1.50949,-0.00410032,0.00218999,0.004571,0.127682,0.00386649,-0.00243809,0.00457098,-1.33676e-05,0.00329741,0.00316562,0.00196725,0.00215739,0.00214138,0.353289,0.322152,0.324559
2.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31948,1.51469,-0.00442982,0.00520003,0.0057398,0.127682,0.00458276,-0.00345595,0.00573974,-2.59478e-05,0.00415102,0.00396413,0.00195535,0.00222065,0.00199936,0.349831,0.308037,0.342131
2.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31657,1.51285,0.00291014,-0.00184,0.00513705,0.127682,0.00405938,-0.00314813,0.00513701,-2.03325e-05,0.00371053,0.00355265,0.00178098,0.00216009,0.00189152,0.361525,0.298077,0.340398
3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31252,1.51641,0.00404978,0.00355995,0.00441753,0.127682,0.00267951,-0.00351209,0.00441747,-2.23563e-05,0.00319054,0.00305533,0.00179739,0.00208905,0.00184341,0.352681,0.303442,0.343877
3.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31007,1.51593,0.00244999,-0.000479937,0.00394429,0.127682,0.00210753,-0.00333403,0.00394424,-1.93922e-05,0.00284658,0.00273027,0.00166611,0.00181231,0.001674,0.343099,0.315421,0.34148
3.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31323,1.51509,-0.00316,-0.000840068,0.00288316,0.127682,0.0019007,-0.00216794,0.00288313,-1.34145e-05,0.00208199,0.00199447,0.00158546,0.00170681,0.00147969,0.333291,0.309595,0.357114
3.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31311,1.51349,0.000120163,-0.00160003,0.00243714,0.127682,0.00169851,-0.00174778,0.00243712,-1.01374e-05,0.0017591,0.00168678,0.00154487,0.00157869,0.00143808,0.327565,0.320547,0.351889
3.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31311,1.51349,0,0,0.000802266,0.127682,0.000559121,-0.000575339,0.000802259,-3.33706e-06,0.000579067,0.000555259,0.00148862,0.00150649,0.00142329,0.329594,0.325683,0.344723
3.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31676,1.52967,-0.00365019,0.01618,0.00829333,0.127682,0.00407893,-0.00722092,0.00829299,-7.57841e-05,0.00601764,0.00570679,0.0017058,0.00167119,0.00158799,0.323112,0.329805,0.347083
3.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31895,1.52705,-0.00219011,-0.00261998,0.0100007,0.127682,0.00573809,-0.00819079,0.0100004,-8.3261e-05,0.00725548,0.00688279,0.00167341,0.00168242,0.00163775,0.331519,0.329743,0.338737
3.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31887,1.52214,8.01086e-05,-0.00490999,0.00416273,0.127682,0.0027002,-0.00316815,0.00416263,-2.8367e-05,0.00301601,0.00286914,0.00163193,0.00172461,0.00177305,0.348837,0.330091,0.321072
3.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31264,1.52053,0.00622988,-0.00161004,0.0056726,0.127682,0.00297405,-0.00483047,0.00567249,-3.5914e-05,0.00410167,0.00391852,0.00151965,0.00162319,0.00173959,0.355901,0.333197,0.310902
3.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31554,1.51653,-0.00289965,-0.00399995,0.00568748,0.127682,0.0038956,-0.00414388,0.00568741,-2.89668e-05,0.00411107,0.00393021,0.00154943,0.00170109,0.00181609,0.361793,0.329537,0.30867
4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.3133,1.51434,0.0022397,-0.00218999,0.00403643,0.127682,0.00274484,-0.0029595,0.00403639,-1.78467e-05,0.00291426,0.00279283,0.00151099,0.00170365,0.00185693,0.370286,0.328412,0.301302
4.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31239,1.51178,0.000910282,-0.00256002,0.00292475,0.127682,0.0021196,-0.00201531,0.00292473,-1.06259e-05,0.0021097,0.00202568,0.00150527,0.0017158,0.00187655,0.373212,0.327418,0.29937
4.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30928,1.50884,0.00310993,-0.00294006,0.00349836,0.127682,0.002533,-0.00241297,0.00349834,-9.54695e-06,0.00251944,0.00242713,0.00147314,0.00167327,0.00185339,0.3738,0.329091,0.297109
4.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31133,1.50865,-0.00204992,-0.00019002,0.00316919,0.127682,0.00251896,-0.00192318,0.00316918,-8.45741e-06,0.00228347,0.00219762,0.00149559,0.00169394,0.00186435,0.372424,0.328816,0.298761
4.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30794,1.51414,0.00338984,0.00549006,0.00425549,0.127682,0.00208352,-0.00371054,0.00425545,-1.85835e-05,0.00306801,0.00294898,0.00154536,0.00171828,0.00187047,0.366898,0.329975,0.303127
4.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30794,1.51414,0,0,0.00322614,0.127682,0.00157954,-0.002813,0.0032261,-1.40883e-05,0.00232589,0.00223566,0.00126501,0.00145466,0.00162656,0.377737,0.328489,0.293774
4.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30425,1.51449,0.00369024,0.000349998,0.0018534,0.127682,0.00052159,-0.00177849,0.00185338,-8.30348e-06,0.00133507,0.00128557,0.001219,0.00133864,0.00149527,0.366857,0.334069,0.299075
4.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30506,1.51496,-0.000810146,0.000470042,0.00232172,0.127682,0.000743848,-0.00219933,0.00232169,-1.07363e-05,0.00167297,0.00160982,0.00118305,0.00122426,0.00130999,0.348499,0.33677,0.314731
4.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30717,1.52307,-0.00211,0.00810993,0.00465827,0.127682,0.00138248,-0.0044484,0.00465816,-3.31968e-05,0.00336581,0.00322038,0.00128259,0.00130307,0.00133616,0.339651,0.334314,0.326035
4.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31739,1.49386,-0.0102201,-0.02921,0.0196631,0.127682,0.0185413,0.00654658,0.0196631,3.71779e-05,0.0141338,0.0136702,0.00199516,0.00228652,0.00246074,0.372665,0.325179,0.302156
5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.31915,1.5061,-0.00176001,0.0122401,0.0216561,0.127682,0.0206345,-0.00657301,0.0216561,-4.06578e-05,0.0156245,0.0149954,0.00243316,0.00287782,0.00267444,0.362941,0.306862,0.330197
5.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.30294,1.49261,0.0162101,-0.0134901,0.0167275,0.127682,0.00618286,0.0155429,0.0167275,3.82365e-05,0.0119744,0.01168,0.00249705,0.00307213,0.00345354,0.394345,0.320527,0.285128
5.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.27433,1.47864,0.0286098,-0.01397,0.0264637,0.127682,-0.0203423,0.0169268,0.0264631,0.000176403,0.0187279,0.0186974,0.0038692,0.00340093,0.00436254,0.330622,0.376144,0.293233
5.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.17497,1.49374,0.09936,0.0151,0.0661696,0.127682,-0.0660868,0.00330885,0.0661694,0.000133407,0.0456998,0.0478534,0.0181752,0.00890679,0.0108493,0.212051,0.432712,0.355237
5.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.10496,1.43179,0.0700102,-0.06195,0.0969923,0.127682,-0.0915549,0.0320188,0.0969678,0.00217933,0.064315,0.0726023,0.0409006,0.0127456,0.023485,0.168051,0.539277,0.292672
5.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.02971,1.42294,0.0752501,-0.00884998,0.0846263,0.127682,-0.0813834,0.0232025,0.0845976,0.00220261,0.0544912,0.0647481,0.0703767,0.0133208,0.0302209,0.116118,0.613475,0.270408
5.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.8948,1.43225,0.13491,0.00931001,0.1055,0.13523,-0.104055,0.0173982,0.105469,0.00252957,0.0645505,0.083447,0.186715,0.0282231,0.068977,0.0968749,0.640893,0.262232
5.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.84399,1.42452,0.0508103,-0.00773001,0.0933127,0.13523,-0.0920601,0.015238,0.0932782,0.00253809,0.0556646,0.0748914,0.32766,0.0462109,0.11623,0.0916622,0.649935,0.258403
5.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.80168,1.40621,0.0423098,-0.0183101,0.0487484,0.13523,-0.0479072,0.00901674,0.0487197,0.00167275,0.0283202,0.0396784,0.487673,0.0671455,0.172291,0.0901434,0.654704,0.255152
5.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.72373,1.3915,0.07795,-0.0147099,0.0627138,0.13523,-0.0616309,0.0116039,0.0626615,0.00256197,0.0348138,0.0521634,0.66334,0.0881303,0.232537,0.0878778,0.66144,0.250682
6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.63221,1.36995,0.0915203,-0.0215499,0.0866745,0.13523,-0.0850762,0.0165683,0.0865631,0.00439368,0.0452727,0.0739112,0.863117,0.109921,0.301178,0.0853392,0.670095,0.244566
6.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.52257,1.35976,0.10964,-0.01019,0.102068,0.13523,-0.100446,0.0181195,0.101901,0.0058268,0.0493805,0.0893274,1.10146,0.132247,0.380222,0.0817953,0.681254,0.236951
6.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.41378,1.34976,0.10879,-0.00999999,0.10968,0.13523,-0.108137,0.0183324,0.109456,0.00701628,0.0485926,0.0983287,1.38299,0.154534,0.471728,0.0776323,0.694768,0.227599
6.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.32653,1.34195,0.0872502,-0.00781,0.0984238,0.13523,-0.0971517,0.0157733,0.0981833,0.00687687,0.0402144,0.0898335,1.68906,0.171996,0.569479,0.0725358,0.712325,0.215139
6.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.15235,1.35435,0.17418,0.0123999,0.13111,0.174621,-0.130067,0.016507,0.13079,0.00914814,0.044517,0.123321,2.04597,0.191396,0.678526,0.0680037,0.726943,0.205053
6.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.0463,1.36105,0.10605,0.00670004,0.140441,0.174621,-0.139586,0.0154706,0.140095,0.00984984,0.0412828,0.134237,2.42924,0.21082,0.798204,0.0642417,0.740246,0.195512
6.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.93178,1.3626,0.11452,0.00154996,0.110396,0.174621,-0.109844,0.0110308,0.110097,0.00812517,0.0266412,0.107133,2.8303,0.228385,0.931312,0.060858,0.754192,0.18495
6.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.73898,1.36799,0.1928,0.00539005,0.153703,0.192875,-0.153156,0.0129519,0.153224,0.0121195,0.0227372,0.152012,3.29837,0.249705,1.09388,0.0580574,0.766882,0.17506
6.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.54226,1.38044,0.19672,0.01245,0.194994,0.197113,-0.194545,0.0132328,0.194354,0.0157832,0.00936126,0.194769,3.86967,0.269885,1.29733,0.0545821,0.78261,0.162808
6.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.29853,1.37437,0.24373,-0.00607002,0.220459,0.243806,-0.220026,0.0138108,0.219316,0.0224273,-0.0172879,0.219781,4.61702,0.291857,1.59062,0.0507045,0.802118,0.147178
7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.19539,1.3516,0.10314,-0.0227699,0.174715,0.243806,-0.174282,0.0122889,0.173215,0.0228411,-0.0226386,0.173242,5.4456,0.327954,1.9486,0.0490211,0.813983,0.136996
7.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.96783,1.31453,0.22756,-0.03707,0.168092,0.243806,-0.167563,0.0133257,0.164616,0.0340057,-0.039668,0.163344,6.39945,0.369849,2.40219,0.0476943,0.825248,0.127058
7.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.75827,1.28743,0.20956,-0.0271,0.220932,0.243806,-0.220164,0.0184127,0.211094,0.0651957,-0.0718122,0.208936,7.4526,0.4172,2.94077,0.0467342,0.83483,0.118436
7.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.63846,1.26674,0.11981,-0.0206901,0.166444,0.243806,-0.165809,0.0145316,0.153985,0.0631855,-0.0617002,0.154586,8.58399,0.479547,3.55603,0.0469173,0.839828,0.113255
7.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.54979,1.25575,0.08867,-0.01099,0.105466,0.243806,-0.105052,0.00932986,0.0939879,0.0478471,-0.0425045,0.0965217,9.70716,0.545857,4.19738,0.0474023,0.842972,0.109626
7.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.53107,1.26989,0.0187199,0.01414,0.0564043,0.243806,-0.0562105,0.00467134,0.0504681,0.0251875,-0.0232595,0.0513852,10.7898,0.618349,4.83188,0.0483501,0.843682,0.107968
7.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.49292,1.2997,0.0381501,0.0298101,0.0359378,0.243806,-0.0358467,0.00255785,0.0324793,0.0153826,-0.015511,0.0324181,11.8173,0.690292,5.44765,0.049289,0.843791,0.10692
7.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.32662,1.39413,0.1663,0.09443,0.119828,0.243806,-0.119752,0.00426388,0.110771,0.0456992,-0.0608468,0.10323,0.986119,0.0902518,0.615706,0.0739212,0.807686,0.118393
7.79999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.29443,1.43924,0.0321901,0.04511,0.123329,0.243806,-0.123304,0.00249268,0.119043,0.0322286,-0.065064,0.104769,0.88846,0.0945351,0.577993,0.0837847,0.787426,0.12879
7.89999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.24373,1.49859,0.0506999,0.05935,0.0667374,0.243806,-0.0667373,3.07892e-05,0.0701021,0.0229511,-0.0371327,0.055453,0.729513,0.097026,0.498192,0.10017,0.75315,0.146681
7.99999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.24893,1.51802,-0.00519991,0.01943,0.0490855,0.243806,-0.0490846,-0.0002899,0.0498454,0.00154754,-0.0274343,0.0407031,0.627901,0.0871692,0.427175,0.103379,0.744665,0.151956
8.09999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.26195,1.52053,-0.01302,0.00250995,0.0166868,0.243806,-0.0166864,-0.00011276,0.0165922,-0.00177461,-0.00926554,0.013878,0.465296,0.0845794,0.322011,0.125845,0.692312,0.181843
8.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.21994,1.47223,0.0420101,-0.0483,0.0386367,0.243806,-0.0386351,0.000348337,0.0379906,0.00703615,-0.0215718,0.0320539,0.327208,0.0816363,0.230123,0.155521,0.623347,0.221132
8.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13486,1.49458,0.0850799,0.0223501,0.0759901,0.243806,-0.07599,0.000130125,0.0757261,0.00632798,-0.0447421,0.0614218,0.225886,0.0683791,0.152145,0.172768,0.570728,0.256505
8.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13486,1.49458,0,0,0.0439833,0.243806,-0.0439832,7.53166e-05,0.0438305,0.00366265,-0.0258969,0.0355511,0.16625,0.0643856,0.107893,0.195199,0.504023,0.300778
8.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.01774,1.58055,0.11712,0.0859699,0.0726428,0.243806,-0.072621,-0.00178219,-0.0395376,-0.0609406,-0.0452704,0.0623655,0.184239,0.06973,0.120353,0.193311,0.510764,0.295925
8.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.99508,1.60277,0.02266,0.02222,0.0885111,0.243806,-0.0884683,-0.00275102,-0.0521408,-0.0715231,-0.0576057,0.0671997,0.184358,0.0803411,0.122343,0.208265,0.477903,0.313833
8.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.98607,1.59484,0.00901008,-0.00792992,0.0218696,0.243806,-0.0218607,-0.000625621,-0.0144934,-0.0163774,-0.0142458,0.0165933,0.144583,0.0639682,0.0955245,0.209476,0.473466,0.317057
8.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.99619,1.56857,-0.0101202,-0.02627,0.0200773,0.243806,-0.020073,-0.000416612,-0.0147093,-0.0136651,-0.0129105,0.0153759,0.120624,0.0579098,0.0853451,0.222404,0.463258,0.314338
8.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.036,1.46286,-0.0398099,-0.10571,0.0705548,0.243806,-0.0705503,0.000802769,-0.0476413,0.0520412,-0.0430336,0.0559115,0.0985902,0.0616058,0.0852662,0.266198,0.426007,0.307795
9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.04042,1.41734,-0.00442004,-0.0455199,0.0793459,0.243806,-0.0793204,0.00201149,-0.0267338,0.0747066,-0.0475554,0.0635158,0.100946,0.0673092,0.0947282,0.280475,0.420639,0.298885
9.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.06205,1.37646,-0.02163,-0.0408801,0.0459919,0.243806,-0.0459585,0.00175349,-0.00295348,0.045897,-0.0269116,0.0372964,0.104805,0.0767426,0.104632,0.296971,0.405566,0.297462
9.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.08127,1.36734,-0.0192199,-0.00911999,0.0337618,0.243806,-0.0337332,0.00139031,0.00285792,0.0336406,-0.0195127,0.0275521,0.0998713,0.0772233,0.100351,0.30409,0.393273,0.302637
9.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.07733,1.36288,0.00393987,-0.00445998,0.0136124,0.243806,-0.0136001,0.000578665,0.000726657,0.013593,-0.00787029,0.0111066,0.0855353,0.0762243,0.0904568,0.325972,0.365791,0.308237
9.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.0918,1.37284,-0.0144699,0.00996006,0.0117587,0.243806,-0.0117495,0.000465701,0.0019869,0.0115896,-0.00677389,0.00961152,0.0798496,0.0706939,0.0847271,0.325527,0.367686,0.306787
9.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.12009,1.38489,-0.02829,0.0120499,0.0241579,0.243806,-0.0241421,0.000873924,0.00963923,0.0221515,-0.0137794,0.0198427,0.0469252,0.059465,0.0622001,0.393152,0.310245,0.296603
9.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.12312,1.39838,-0.00303006,0.0134901,0.0222878,0.243806,-0.0222764,0.000712563,0.010325,0.019752,-0.0127538,0.0182781,0.0378755,0.0489163,0.0561298,0.408317,0.316157,0.275526
9.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13987,1.41175,-0.0167499,0.0133699,0.0176289,0.243806,-0.017622,0.000492114,0.0109428,0.0138214,-0.0100495,0.014484,0.0285374,0.0419065,0.0460878,0.434749,0.296055,0.269196
9.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.16421,1.41597,-0.0243402,0.00422001,0.0230674,0.243806,-0.0230591,0.000617918,0.0172147,0.0153545,-0.0130032,0.0190532,0.027801,0.0431266,0.0445431,0.440767,0.284134,0.275099
