0.1,1,0.5
2.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-6.13209,1.53774,0.115028,0.126324,0.182247,0.743393,-0.177811,-0.0399652,0.182233,-0.002246,0.125834,0.131832,0.000843247,0.356565,0.00242158,0.00234346,0.990927,0.00672981
2.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.96485,1.52135,0.153383,0.0628977,0.197673,0.743393,-0.197273,-0.0125669,0.197668,-0.00145784,0.12817,0.15049,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333
2.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.89764,1.49943,0.223268,0.00736578,0.265604,0.743393,-0.265604,0.000376304,0.265604,5.35464e-05,0.166425,0.206999,0.0795627,0.135901,0.11787,0.238688,0.407702,0.35361
3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.85444,1.48189,0.273439,-0.070969,0.328647,0.743393,-0.221725,-0.00159512,0.32864,0.00213748,0.200909,0.260086,0.0556764,0.184527,0.111082,0.158493,0.52529,0.316217
3.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.78221,1.42553,0.2649,-0.131403,0.325193,0.743393,-0.213639,0.0135145,0.325071,0.00892558,0.188387,0.265068,0.0380338,0.241319,0.0950637,0.101582,0.64452,0.253899
3.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.76985,1.42298,0.245486,-0.188122,0.314233,0.743393,-0.215626,0.00520426,0.314106,0.00896066,0.180746,0.257048,0.0228506,0.297704,0.0795088,0.0571173,0.744142,0.198741
3.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.76162,1.44484,0.254084,-0.191278,0.323346,0.743393,-0.211828,-0.00982095,0.323278,0.00662502,0.186667,0.264023,0.0128684,0.346899,0.0613172,0.0305602,0.823822,0.145617
3.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.73492,1.45968,0.257987,-0.176621,0.321653,0.743393,-0.21472,-0.0136849,0.321616,0.00486603,0.184138,0.263731,0.00729208,0.379271,0.0438318,0.0169427,0.881216,0.101841
3.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.43647,1.51818,0.330161,-0.0934152,0.369801,0.743393,-0.166138,-0.0326922,0.36979,-0.00284085,0.179115,0.323528,0.00420895,0.421827,0.0277914,0.00927433,0.929488,0.0612378
3.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.33317,1.53478,0.378902,-0.0073208,0.420944,0.743393,-0.121075,-0.0122058,0.420895,-0.00646824,0.188348,0.376456,0.00239303,0.45884,0.0152069,0.00502274,0.963059,0.0319177
3.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.2066,1.58812,0.399614,0.0728296,0.446858,0.743393,-0.0962977,0.00902241,0.446478,-0.0184141,0.180641,0.408718,0.00126133,0.469409,0.00834526,0.00263316,0.979945,0.0174217
3.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.17776,1.61114,0.379483,0.145735,0.441136,0.743393,-0.107669,0.0331177,0.440524,-0.0232284,0.174575,0.405123,0.000642187,0.440333,0.00534447,0.00143885,0.986587,0.0119745
3.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.15075,1.62445,0.33714,0.204504,0.408701,0.743393,-0.13707,0.0459987,0.407972,-0.0244008,0.157692,0.377054,0.000333385,0.386439,0.00450967,0.000852031,0.987623,0.0115254
4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.1368,1.61585,0.280064,0.212126,0.355907,0.743393,-0.18575,0.0304195,0.355349,-0.0199183,0.134394,0.329557,0.000200137,0.35272,0.00470194,0.000559634,0.986293,0.0131478
4.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-5.07023,1.60505,0.276813,0.18569,0.341304,0.743393,-0.195394,0.0213117,0.340835,-0.0179003,0.117287,0.320519,0.000122473,0.38116,0.00518941,0.000316901,0.986255,0.0134277
4.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.75343,1.55734,0.313224,0.0904646,0.3702,0.743393,-0.181061,0.0150881,0.369985,-0.0126022,0.0635034,0.364713,7.7971e-05,0.443916,0.00408006,0.000174014,0.99072,0.00910578
4.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.63759,1.52756,0.338331,2.31981e-05,0.389162,0.743393,-0.161649,-0.00442646,0.389102,-0.00684086,0.0409591,0.387001,4.893e-05,0.520076,0.00176532,9.37553e-05,0.996524,0.00338256
4.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.57939,1.503,0.342374,-0.0741824,0.395031,0.743393,-0.155161,-0.0245954,0.39503,-0.00078515,0.0638736,0.341073,2.77239e-05,0.552605,0.000506578,5.0121e-05,0.999034,0.000915822
4.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.53571,1.47073,0.318643,-0.132058,0.372155,0.743393,-0.171636,-0.0339439,0.372081,0.00743041,0.062058,0.297086,1.46478e-05,0.522802,0.000168917,2.80081e-05,0.999649,0.000322987
4.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.51483,1.47213,0.296733,-0.18141,0.350049,0.743393,-0.183616,-0.0426138,0.349984,0.00675101,0.0607945,0.259422,7.9219e-06,0.507688,6.75981e-05,1.56015e-05,0.999851,0.000133129
4.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.48627,1.48634,0.349858,-0.152013,0.392169,0.743393,-0.139582,-0.0497958,0.392151,0.0037823,0.0837673,0.271302,4.41538e-06,0.531998,2.46173e-05,8.29916e-06,0.999945,4.62707e-05
4.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-4.39562,1.51027,0.438024,-0.119692,0.466329,0.743393,-0.057831,-0.0554433,0.466315,-0.00361269,0.132504,0.276108,2.46387e-06,0.55226,6.97891e-06,4.46136e-06,0.999983,1.26368e-05
4.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.97055,1.55789,0.550475,-0.0840179,0.563688,0.743393,0.0514598,-0.052655,0.562527,-0.0361609,0.178156,0.249716,1.36063e-06,0.560706,1.69717e-06,2.42662e-06,0.999995,3.02683e-06
5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.88769,1.57624,0.58881,-0.0362379,0.597266,0.743393,0.0888634,-0.0289139,0.594687,-0.0554475,0.194634,0.271375,6.95738e-07,0.542669,5.16429e-07,1.28206e-06,0.999998,9.51643e-07
5.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.82701,1.59958,0.617716,0.00225866,0.623388,0.743393,0.117837,-0.00875768,0.623307,-0.0471719,0.20823,0.289176,3.67774e-07,0.535329,1.6921e-07,6.87005e-07,0.999999,3.16086e-07
5.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.78345,1.61139,0.548034,0.0267938,0.552912,0.743393,0.0485751,0.00353513,0.554878,-0.0310648,0.128639,0.299022,2.04041e-07,0.490864,6.7053e-08,4.15676e-07,0.999999,1.36602e-07
5.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.77565,1.60218,0.538552,0.0405993,0.542865,0.743393,0.0393875,0.0117129,0.545838,-0.0229202,0.115092,0.306458,1.20235e-07,0.52298,2.56496e-08,2.29903e-07,1,4.90451e-08
5.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.74394,1.57419,0.545267,0.0419282,0.549555,0.743393,0.0459646,0.0155294,0.55213,-0.0210617,0.120221,0.305245,6.67222e-08,0.532148,8.71204e-09,1.25383e-07,1,1.63715e-08
5.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.5726,1.53947,0.626905,0.0152909,0.628853,0.743393,0.126999,0.00558077,0.628443,-0.0389589,0.198804,0.273612,3.73177e-08,0.556137,2.39405e-09,6.71016e-08,1,4.30478e-09
5.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.44784,1.51055,0.707276,-0.0125313,0.708152,0.743393,0.207289,-0.00903001,0.707877,-0.0197653,0.278244,0.24424,1.9882e-08,0.555346,6.38647e-10,3.58011e-08,1,1.15e-09
5.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.28538,1.4558,0.784206,-0.0338436,0.785467,0.785467,0.284414,-0.0194004,0.769431,0.157902,0.351671,0.216983,1.0503e-08,0.553123,1.76531e-10,1.89886e-08,1,3.19153e-10
5.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.27653,1.43742,0.685595,-0.0420969,0.687507,0.785467,0.186015,-0.0216022,0.657965,0.199368,0.255509,0.212906,6.23952e-09,0.440683,7.36365e-11,1.41587e-08,1,1.67096e-10
5.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.2652,1.4296,0.564228,-0.0448797,0.566431,0.785467,0.0648853,-0.0192541,0.532836,0.19217,0.136133,0.21345,4.8519e-09,0.407333,4.1772e-11,1.19114e-08,1,1.0255e-10
6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.26128,1.43857,0.525576,-0.0321018,0.527849,0.785467,0.0259873,-0.0118158,0.502568,0.161401,0.0947705,0.221684,3.81725e-09,0.459796,2.25336e-11,8.30204e-09,1,4.90079e-11
6.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.23335,1.4549,0.497299,-0.00485162,0.500022,0.785467,-0.00266352,0.00126687,0.481988,0.133074,0.0585653,0.234967,2.51143e-09,0.480045,1.06566e-11,5.23166e-09,1,2.21992e-11
6.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09343,1.48962,0.476477,0.0285786,0.479904,0.785467,-0.0233231,0.0144554,0.234301,0.1038,0.0231171,0.239445,1.49842e-09,0.496787,4.81273e-12,3.01622e-09,1,9.68771e-12
6.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.00382,1.5228,0.545682,0.0601283,0.550973,0.785467,0.0465298,0.0310254,0.0578388,-0.0494571,0.0832233,0.250212,9.69455e-10,0.429246,2.41554e-12,2.25851e-09,1,5.62739e-12
6.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.96687,1.55848,0.606127,0.0908399,0.614311,0.785467,0.107851,0.0493491,0.133515,-0.0723711,0.137992,0.26648,8.37412e-10,0.320156,1.73922e-12,2.61564e-09,1,5.43242e-12
6.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.94924,1.5877,0.570396,0.10875,0.581621,0.785467,0.0732674,0.055245,0.111525,-0.0898387,0.0976741,0.271642,9.81736e-10,0.301018,1.7582e-12,3.26138e-09,1,5.84082e-12
6.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.94612,1.61052,0.518272,0.114485,0.531215,0.785467,0.0221811,0.0520809,0.0731791,-0.113315,0.0426064,0.268571,1.23888e-09,0.292556,1.91334e-12,4.23468e-09,1,6.54007e-12
6.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.94104,1.6276,0.47412,0.11138,0.487172,0.785467,-0.0213747,0.0444127,0.036644,-0.130724,-0.00308989,0.260612,1.63554e-09,0.28353,2.15983e-12,5.76847e-09,1,7.61764e-12
6.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.9441,1.62238,0.345883,0.0483292,0.413772,0.785467,-0.152383,0.00672402,-0.0969922,-0.183751,-0.115575,0.240828,2.19978e-09,0.336115,2.15228e-12,6.54472e-09,1,6.40341e-12
6.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.94092,1.60466,0.220853,-0.0237078,0.36097,0.785467,-0.279032,-0.0129938,-0.242378,-0.2119,-0.200952,0.24477,2.5371e-09,0.356077,1.64098e-12,7.12515e-09,1,4.60849e-12
7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-2.95857,1.58286,0.10168,-0.0980124,0.320687,0.785467,-0.320588,-0.00794987,-0.257337,-0.191357,-0.210288,0.242113,2.714e-09,0.387281,1.06831e-12,7.00782e-09,1,2.7585e-12
7.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.00588,1.54125,-0.0172757,-0.16361,0.287817,0.785467,-0.287794,-0.00360385,-0.242054,-0.15572,-0.182646,0.222439,2.29115e-09,0.429434,6.72036e-13,5.33529e-09,1,1.56493e-12
7.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.03395,1.524,-0.135543,-0.219671,0.260382,0.785467,-0.260375,-0.00191332,-0.216743,-0.144296,-0.162327,0.203589,1.7249e-09,0.421789,3.98918e-13,4.08948e-09,1,9.45776e-13
7.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.06565,1.51345,-0.154996,-0.215019,0.267355,0.785467,-0.267352,-0.00111178,-0.0434995,-0.1345,-0.163757,0.211334,1.35523e-09,0.414555,2.40275e-13,3.26913e-09,1,5.79598e-13
7.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09364,1.49827,-0.163986,-0.205446,0.264455,0.785467,-0.264455,0.000142685,0.236402,0.0172997,-0.159053,0.211279,1.11914e-09,0.399148,1.49836e-13,2.80382e-09,1,3.7539e-13
7.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.1068,1.4901,-0.164368,-0.193451,0.254396,0.785467,-0.254395,0.000788707,0.245662,0.0660879,-0.151608,0.204285,1.23036e-09,0.232076,1.23544e-13,5.30154e-09,1,5.32343e-13
7.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.1134,1.45826,-0.154801,-0.185837,0.242677,0.785467,-0.242656,0.00317846,0.174911,0.168221,-0.142537,0.196406,2.39917e-09,0.205359,1.82114e-13,1.16828e-08,1,8.86807e-13
7.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.10579,1.43293,-0.0955506,-0.195411,0.242121,0.785467,-0.242068,0.00508279,0.113987,0.213611,-0.141467,0.196494,5.05287e-09,0.218579,3.09422e-13,2.31169e-08,1,1.41561e-12
7.79999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09058,1.40345,-0.0535986,-0.179761,0.213245,0.785467,-0.213148,0.0064122,0.0444553,0.208559,-0.124233,0.173319,9.1973e-09,0.272812,4.662e-13,3.3713e-08,1,1.70887e-12
7.89999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.08705,1.40187,-0.0121743,-0.153014,0.177641,0.785467,-0.177558,0.00542297,0.0304093,0.175018,-0.103611,0.144295,1.24474e-08,0.316955,5.36288e-13,3.92719e-08,1,1.692e-12
7.99999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09367,1.40594,0.020576,-0.105641,0.143272,0.785467,-0.14321,0.00420117,0.0349639,0.13894,-0.0834146,0.116485,1.38991e-08,0.330009,5.34791e-13,4.21174e-08,1,1.62053e-12
8.09999,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09026,1.41833,0.046026,-0.0529968,0.115517,0.785467,-0.11548,0.00293831,0.0278135,0.112119,-0.0676588,0.0936293,1.41722e-08,0.341298,5.22151e-13,4.15244e-08,1,1.5299e-12
8.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09241,1.45876,0.025085,0.023475,0.0877926,0.785467,-0.0877853,0.00112866,0.041918,0.077139,-0.0521005,0.0706617,1.34445e-08,0.342997,5.09808e-13,3.91971e-08,1,1.48633e-12
8.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.09877,1.48217,0.0184161,0.0720189,0.0974745,0.785467,-0.097473,0.000542899,0.0828534,0.0513479,-0.0581498,0.0782297,1.24856e-08,0.344425,5.00953e-13,3.62507e-08,1,1.45446e-12
8.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.10783,1.51864,0.00942222,0.117589,0.119567,0.785467,-0.119565,-0.000698176,0.0840037,-0.0779148,-0.0719511,0.0954952,1.14015e-08,0.339584,5.03097e-13,3.35749e-08,1,1.48151e-12
8.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.11409,1.55986,-0.0178902,0.138093,0.144792,0.785467,-0.144766,-0.00272,0.0858683,-0.116581,-0.0881706,0.11485,1.11302e-08,0.293477,5.55595e-13,3.79253e-08,1,1.89315e-12
8.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.11557,1.57646,-0.0408169,0.149482,0.163313,0.785467,-0.163266,-0.00392012,0.083611,-0.140287,-0.0999796,0.129133,1.2822e-08,0.268821,7.44184e-13,4.7697e-08,1,2.76832e-12
8.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.12308,1.58465,-0.0559267,0.143515,0.161745,0.785467,-0.161687,-0.00430821,0.0859268,-0.137033,-0.0989649,0.127935,1.63586e-08,0.256845,1.10784e-12,6.36904e-08,1,4.31328e-12
8.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.1321,1.59165,-0.0712993,0.12702,0.151933,0.785467,-0.151869,-0.0043937,0.085225,-0.125779,-0.0928024,0.120297,2.23053e-08,0.254039,1.70697e-12,8.78026e-08,1,6.71932e-12
8.9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13179,1.589,-0.0866172,0.0968874,0.132666,0.785467,-0.132613,-0.00372532,0.0756591,-0.108977,-0.080967,0.105093,3.13697e-08,0.25985,2.57266e-12,1.20723e-07,1,9.90056e-12
9,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13752,1.58091,-0.0814296,0.0643795,0.111808,0.785467,-0.111772,-0.0028596,0.0716374,-0.0858437,-0.0678487,0.0888685,4.28499e-08,0.280036,3.61389e-12,1.53016e-07,1,1.29051e-11
9.1,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.13966,1.56784,-0.0736125,0.0303846,0.0922387,0.785467,-0.0922175,-0.00197954,0.0660801,-0.0643537,-0.0556477,0.0735616,5.37226e-08,0.299328,4.51135e-12,1.79477e-07,1,1.50716e-11
9.2,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.14459,1.55252,-0.0756319,-0.00139846,0.0868029,0.785467,-0.0867908,-0.00144459,0.0630719,-0.0584947,-0.0519492,0.0695415,6.26919e-08,0.311167,5.11725e-12,2.01473e-07,1,1.64453e-11
9.3,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.14522,1.53667,-0.0784509,-0.0266714,0.0882522,0.785467,-0.0882463,-0.00102574,0.0802379,-0.0331984,-0.052494,0.0709425,7.03699e-08,0.316935,5.48927e-12,2.22033e-07,1,1.73199e-11
9.4,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.1642,1.51774,-0.0905925,-0.0462291,0.102895,0.785467,-0.102894,-0.000582096,0.101118,-0.0190428,-0.0602016,0.083446,7.87432e-08,0.312635,5.76263e-12,2.51869e-07,1,1.84324e-11
9.5,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.23836,1.49625,-0.103858,-0.0481838,0.116304,0.785467,-0.116304,0.000142452,0.116275,0.00258986,-0.0648522,0.0965445,9.14249e-08,0.30258,6.16445e-12,3.02151e-07,1,2.03729e-11
9.6,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.25147,1.48887,-0.124045,-0.0411312,0.134887,0.785467,-0.134886,0.000492459,0.134634,0.00825739,-0.074439,0.112487,1.12645e-07,0.290036,6.86882e-12,3.88381e-07,1,2.36826e-11
9.7,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.26735,1.48064,-0.142332,-0.0267983,0.149895,0.785467,-0.149892,0.000956887,0.149179,0.0146344,-0.0816943,0.125677,1.48133e-07,0.278041,8.06506e-12,5.32774e-07,0.999999,2.90068e-11
9.8,2,1,1,3,-6.3,1.5,-3.07,1.5,-4.45,3.3,-3.28279,1.47555,-0.164632,-0.00563809,0.169548,0.785467,-0.169542,0.00137388,0.16844,0.019354,-0.0913711,0.142821,2.06956e-07,0.266323,1.00139e-11,7.77087e-07,0.999999,3.76005e-11
