0.1,1,0.5
6.6,-6.13972,1.53491,0.0599955,-0.000737552,0.341325,0.343528,0.315148
6.7,-6.29174,1.5366,0.00125596,0.0114964,0.294274,0.390647,0.315079
6.8,-7.63216,1.59787,0.0572339,0.0330944,0.312095,0.368766,0.319139
6.9,-6.29339,1.54512,-0.00268944,0.0300624,0.292277,0.399834,0.30789
7,-6.29872,1.53709,-0.0626876,0.029589,0.295599,0.394125,0.310276
7.1,-6.29968,1.53894,-0.122608,0.0326688,0.262859,0.447116,0.290025
7.2,-6.30248,1.53973,-0.133154,0.0339148,0.247404,0.513489,0.239107
7.3,-6.30461,1.53678,-0.12936,0.031271,0.258889,0.513467,0.227644
7.4,-6.3057,1.53366,-0.114192,0.0283586,0.280317,0.491333,0.228351
7.5,-6.30539,1.52995,-0.111984,0.029392,0.275443,0.502994,0.221563
7.6,-6.31133,1.52654,-0.0912572,0.0261955,0.302991,0.472508,0.224501
7.7,-6.31259,1.52829,-0.0850343,0.0244931,0.292311,0.488175,0.219514
7.79999,-6.3185,1.52965,-0.0713284,0.0246238,0.29878,0.479584,0.221636
7.89999,-6.31703,1.5348,-0.0656916,0.0265561,0.27598,0.500752,0.223268
7.99999,-6.34137,1.54679,-0.0196994,-0.0119759,0.268315,0.470406,0.261279
8.09999,-6.35166,1.55355,0.0242156,-0.0362389,0.372469,0.323314,0.304216
8.2,-6.37544,1.56039,0.0459118,0.019701,0.319088,0.392315,0.288598
8.3,-6.38585,1.55788,0.0676691,0.0756172,0.259626,0.502192,0.238183
8.4,-6.4077,1.55928,0.0772034,0.0163796,0.325875,0.376087,0.298038
8.5,-6.41525,1.56106,0.113872,0.0638711,0.28024,0.476825,0.242936
8.6,-6.4284,1.56423,0.139645,0.0872147,0.283985,0.510139,0.205876
8.7,-6.43443,1.57069,0.139396,0.0937244,0.266222,0.528998,0.20478
8.8,-6.42883,1.56634,0.128141,0.0991348,0.274552,0.513552,0.211896
8.9,-6.41564,1.5697,0.110934,0.106354,0.266009,0.512941,0.221051
9,-6.39313,1.56738,0.0830717,0.111002,0.259121,0.507959,0.232921
9.1,-6.37404,1.57468,0.062492,0.111692,0.234182,0.53285,0.232968
9.2,-6.34626,1.58105,0.0336358,0.103807,0.241729,0.520116,0.238155
9.3,-6.33174,1.59184,0.015915,0.0903979,0.237942,0.532557,0.229501
9.4,-6.2924,1.59947,-0.0372615,0.0626083,0.28044,0.417404,0.302156
