0.1,2,0.5
16.8,2.82154,-0.0825985,1.82263,-0.129335
16.9,2.8422,-0.0782712,1.84945,-0.128104
17,2.86885,-0.0736838,1.87027,-0.127058
17.1,2.8895,-0.0692806,1.89708,-0.125649
17.2,2.91612,-0.0645727,1.91791,-0.124465
17.3,2.93675,-0.0600878,1.94473,-0.122879
17.4,2.96336,-0.0552524,1.96556,-0.12156
17.5,2.98398,-0.0506768,1.99237,-0.119801
17.6,3.01057,-0.0457095,2.01321,-0.118348
17.7,3.03116,-0.0410399,2.04002,-0.116417
17.8,3.05774,-0.0359342,2.06085,-0.114833
17.9,3.07833,-0.0311648,2.08766,-0.112733
18,3.10488,-0.025917,2.1085,-0.111017
18.1,3.12543,-0.0210406,2.13531,-0.108749
18.2,3.15197,-0.0156444,2.15614,-0.106904
18.3,3.17252,-0.0106552,2.18294,-0.104469
18.4,3.19902,-0.00510747,2.20377,-0.102494
18.5,3.21954,-1.35321e-06,2.23057,-0.0998929
18.6,3.24603,0.00570437,2.2514,-0.0977897
18.7,3.26654,0.0109305,2.27818,-0.0950238
18.8,3.29299,0.0167969,2.29901,-0.0927909
18.9,3.31347,0.0221504,2.3258,-0.0898588
19,3.33991,0.028184,2.34662,-0.0874982
19.1,3.36037,0.0336681,2.37339,-0.0844018
19.2,3.38677,0.0398715,2.39421,-0.0819112
19.3,3.40719,0.0454934,2.42097,-0.0786481
19.4,3.43357,0.0518734,2.44178,-0.0760292
19.5,3.45398,0.0576351,2.46853,-0.072601
19.6,3.48032,0.0641943,2.48934,-0.0698512
19.7,3.50069,0.0701003,2.51608,-0.0662549
19.8,3.527,0.0768456,2.53688,-0.0633755
19.9,3.54735,0.0829043,2.5636,-0.0596124
20,3.57362,0.0898383,2.58439,-0.0566003
20.1,3.59393,0.0960531,2.61111,-0.0526667
20.2,3.62016,0.103183,2.63189,-0.0495231
20.3,3.64045,0.109557,2.65858,-0.04542
20.4,3.66664,0.116886,2.67936,-0.0421412
20.5,3.68688,0.123426,2.70605,-0.0378644
20.6,3.71303,0.130961,2.7268,-0.0344515
20.7,3.73324,0.137671,2.75347,-0.0300019
20.8,3.75934,0.145416,2.77422,-0.0264506
20.9,3.7795,0.1523,2.80087,-0.0218233
21,3.80557,0.160262,2.8216,-0.0181348
21.1,3.82569,0.167326,2.84823,-0.0133304
21.2,3.8517,0.175509,2.86895,-0.00949986
21.3,3.87177,0.182757,2.89557,-0.00451306
21.4,3.89773,0.19117,2.91627,-0.000541408
21.5,3.91776,0.198609,2.94285,0.00462739
21.6,3.94365,0.207254,2.96355,0.00874543
21.7,3.96363,0.214891,2.99012,0.0141022
21.8,3.98947,0.223778,3.01079,0.0183659
21.9,4.0094,0.231617,3.03732,0.0239106
22,4.03517,0.240749,3.05798,0.0283256
22.1,4.05504,0.248799,3.0845,0.0340647
22.2,4.08074,0.258186,3.10514,0.0386306
22.3,4.10056,0.26645,3.13161,0.0445642
22.4,4.12619,0.276096,3.15224,0.0492873
22.5,4.14593,0.284578,3.1787,0.0554226
22.6,4.17149,0.294493,3.19929,0.0603021
22.7001,4.19117,0.303206,3.22571,0.0666392
22.8001,4.21665,0.313393,3.24629,0.0716823
22.9001,4.23625,0.32234,3.27268,0.0782292
23.0001,4.26164,0.332812,3.29323,0.0834354
23.1001,4.28118,0.342002,3.31958,0.0901925
23.2001,4.30648,0.352763,3.34011,0.0955693
23.3001,4.32592,0.362198,3.36642,0.102545
23.4001,4.35113,0.373259,3.38692,0.108092
23.5001,4.3705,0.382952,3.41319,0.115288
23.6001,4.3956,0.394317,3.43367,0.121013
23.7001,4.41487,0.404275,3.4599,0.128437
23.8001,4.43988,0.415958,3.48034,0.134341
23.9001,4.45906,0.426189,3.50652,0.141995
24.0001,4.48394,0.438195,3.52693,0.148086
24.1001,4.50301,0.448703,3.55307,0.155979
24.2001,4.52778,0.461045,3.57345,0.162257
24.3001,4.54675,0.471841,3.59953,0.170392
24.4001,4.57138,0.484524,3.61987,0.176866
24.5001,4.59023,0.495616,3.6459,0.185252
24.6001,4.61473,0.508654,3.6662,0.191924
24.7001,4.63346,0.520054,3.69217,0.200562
24.8001,4.65782,0.533453,3.71244,0.207441
24.9001,4.67641,0.545164,3.73835,0.216344
25.0001,4.70062,0.558939,3.75857,0.22343
25.1001,4.71908,0.570974,3.78441,0.2326
25.2001,4.74312,0.585131,3.80459,0.239905
25.3001,4.76143,0.5975,3.83037,0.249353
25.4001,4.7853,0.612054,3.85049,0.256877
25.5001,4.80346,0.624768,3.87619,0.266606
25.6001,4.82715,0.639727,3.89627,0.27436
25.7001,4.84513,0.652791,3.9219,0.284384
25.8001,4.86863,0.66817,3.94191,0.29237
25.9001,4.88645,0.681601,3.96745,0.30269
26.0001,4.90973,0.697407,3.98742,0.310921
26.1001,4.92735,0.71121,4.01288,0.321552
26.2001,4.95042,0.72746,4.03277,0.330029
26.3001,4.96786,0.74165,4.05813,0.340974
26.4001,4.99068,0.758351,4.07797,0.34971
26.5001,5.0079,0.772933,4.10324,0.360984
26.6001,5.03049,0.790104,4.123,0.369981
26.7001,5.04748,0.805095,4.14816,0.381587
26.8001,5.0698,0.822742,4.16785,0.390859
26.9001,5.08655,0.83815,4.1929,0.402814
27.0001,5.10859,0.856292,4.21251,0.412363
27.1001,5.1251,0.872129,4.23744,0.424671
27.2001,5.14683,0.890773,4.25696,0.434513
27.3001,5.16306,0.90705,4.28177,0.44719
27.4001,5.18449,0.926216,4.3012,0.457328
27.5001,5.20043,0.942948,4.32587,0.470379
27.6001,5.22151,0.962641,4.34521,0.480828
27.7001,5.23714,0.979835,4.36975,0.494273
27.8001,5.25788,1.00008,4.38897,0.505036
27.9001,5.27319,1.01775,4.41335,0.518878
28.0001,5.29353,1.03854,4.43248,0.529974
28.1001,5.30849,1.0567,4.4567,0.544233
28.2001,5.32843,1.07807,4.4757,0.555664
28.3001,5.34303,1.09673,4.49974,0.570346
28.4001,5.36254,1.11868,4.51863,0.582132
28.5001,5.37673,1.13784,4.54249,0.597257
28.6001,5.39579,1.1604,4.56123,0.609401
28.7001,5.40957,1.18008,4.5849,0.624975
28.8001,5.42813,1.20324,4.6035,0.637499
28.9001,5.44146,1.22346,4.62696,0.653545
29.0001,5.45951,1.24724,4.64541,0.666451
29.1001,5.47238,1.268,4.66864,0.682975
29.2001,5.48987,1.29242,4.68693,0.696286
29.3001,5.50223,1.31372,4.70993,0.713311
29.4001,5.51914,1.33879,4.72803,0.727032
29.5001,5.53097,1.36066,4.75077,0.744565
29.6001,5.54726,1.38637,4.76869,0.758718
29.7001,5.55851,1.4088,4.79116,0.776785
29.8001,5.57414,1.43518,4.80888,0.791376
29.9001,5.5848,1.4582,4.83105,0.809983
30.0001,5.59972,1.48524,4.84856,0.825036
30.1001,5.60973,1.50884,4.87042,0.844209
30.2001,5.62391,1.53656,4.88769,0.85973
30.3001,5.63325,1.56075,4.90921,0.879478
30.4001,5.64663,1.58915,4.92623,0.895492
30.5001,5.65524,1.61392,4.9474,0.915841
30.6001,5.66779,1.64301,4.96415,0.932355
30.7001,5.67563,1.66838,4.98493,0.953312
30.8001,5.68729,1.69815,5.00139,0.970354
30.9001,5.69432,1.7241,5.02176,0.991947
31.0001,5.70503,1.75457,5.0379,1.00952
31.1001,5.71121,1.78111,5.05782,1.03176
31.2001,5.72092,1.81225,5.07364,1.04989
31.3001,5.72618,1.83937,5.09305,1.07276
31.4001,5.73481,1.87116,5.1085,1.09147
31.5001,5.73908,1.89882,5.12729,1.11486
31.6001,5.74647,1.93111,5.14232,1.13412
31.7001,5.74958,1.95919,5.16044,1.15802
31.8001,5.75566,1.99196,5.17493,1.17773
31.9001,5.75757,2.02041,5.19235,1.20215
32.0001,5.76229,2.05361,5.20627,1.22231
32.1001,5.76294,2.0824,5.22295,1.24724
32.2001,5.76623,2.11601,5.23627,1.26784
32.3001,5.76557,2.14509,5.25217,1.29328
32.4001,5.76735,2.17904,5.26484,1.31432
32.5001,5.76532,2.20836,5.27992,1.34026
32.6001,5.76554,2.24261,5.29192,1.36173
32.7001,5.76208,2.27212,5.30613,1.38815
32.8001,5.76067,2.30661,5.31742,1.41004
32.9001,5.75572,2.33625,5.33072,1.43694
33.0001,5.75262,2.37089,5.34126,1.45925
33.1001,5.74613,2.40059,5.3536,1.48659
33.2001,5.74127,2.43533,5.36336,1.50931
33.3001,5.73318,2.46501,5.37469,1.53708
33.4001,5.72651,2.49975,5.38362,1.56019
33.5001,5.71677,2.52933,5.3939,1.58837
33.6001,5.70823,2.56398,5.40195,1.61184
33.7001,5.6968,2.59336,5.41114,1.6404
33.8001,5.68634,2.62782,5.41828,1.66421
33.9001,5.67318,2.65692,5.42632,1.69311
34.0001,5.66075,2.69107,5.4325,1.71725
34.1001,5.64582,2.71976,5.43935,1.74646
34.2001,5.63138,2.7535,5.44453,1.77088
34.3,5.61467,2.78168,5.45013,1.80035
34.4,5.59819,2.81486,5.45427,1.82503
34.5,5.57966,2.8424,5.45859,1.85472
34.6,5.56113,2.8749,5.46164,1.87961
34.7,5.54078,2.90168,5.46462,1.90946
34.8,5.52018,2.93335,5.46655,1.93452
34.9,5.49801,2.95923,5.46815,1.96448
35,5.47536,2.98992,5.46891,1.98966
35.1,5.45139,3.01476,5.4691,2.01966
35.2,5.42668,3.04432,5.46865,2.04491
35.3,5.40094,3.06798,5.4674,2.07489
35.4,5.37422,3.09626,5.46571,2.10014
35.5,5.34675,3.11858,5.46296,2.13002
35.6,5.31807,3.14542,5.46,2.15522
35.7,5.28893,3.16627,5.45574,2.18491
35.8,5.25835,3.1915,5.45148,2.20999
35.9,5.22761,3.21073,5.44569,2.23942
36,5.19522,3.23421,5.4401,2.26429
36.1,5.16298,3.25168,5.43276,2.29338
36.2,5.12887,3.27324,5.42584,2.31797
36.3,5.09524,3.28882,5.41693,2.34662
36.4,5.05954,3.30833,5.40866,2.37085
36.5,5.02465,3.32189,5.39819,2.39896
36.6,4.98748,3.33921,5.38857,2.42274
36.7,4.95148,3.35064,5.37654,2.45022
36.8,4.91301,3.36564,5.36557,2.47346
36.9,4.87605,3.37485,5.352,2.50021
37,4.83644,3.38744,5.33969,2.52282
37.1,4.7987,3.39433,5.3246,2.54875
37.2,4.75813,3.40442,5.31099,2.57064
37.3,4.71979,3.40894,5.29441,2.59564
37.4,4.67846,3.41647,5.27952,2.61672
37.5,4.63971,3.41858,5.26149,2.64071
37.6,4.59782,3.42349,5.24536,2.66089
37.7,4.55886,3.42317,5.22594,2.68375
37.8,4.51662,3.42546,5.20863,2.70295
37.9,4.47765,3.42272,5.18787,2.72462
38,4.43527,3.42238,5.16943,2.74275
38.1,4.39648,3.41725,5.14741,2.76313
38.2,4.35417,3.41433,5.12791,2.78012
38.3,4.31576,3.40686,5.10471,2.79914
38.4,4.27371,3.40141,5.08422,2.81492
38.5,4.23587,3.39169,5.05991,2.8325
38.6,4.19427,3.38379,5.03852,2.84702
38.7,4.15716,3.37192,5.01321,2.86312
38.8,4.11619,3.36168,4.99101,2.87631
38.9,4.07998,3.34779,4.96477,2.89087
39,4.03979,3.33532,4.94185,2.9027
39.1,4.00461,3.31955,4.9148,2.91568
39.2,3.96535,3.305,4.89125,2.92612
39.3,3.93131,3.2875,4.86349,2.93749
39.4,3.89309,3.27103,4.83941,2.94653
39.5,3.86029,3.25197,4.81104,2.95626
39.6,3.82321,3.23374,4.78653,2.96388
39.7,3.79171,3.21328,4.75764,2.97197
39.8,3.75585,3.19347,4.7328,2.97818
39.9,3.7257,3.1718,4.7035,2.98463
40,3.6911,3.15056,4.67842,2.98944
40.1,3.66232,3.12785,4.64881,2.99427
40.2,3.62902,3.10537,4.62356,2.99769
40.3,3.60161,3.08179,4.59374,3.00092
40.4,3.56961,3.05823,4.56842,3.00298
40.5,3.54355,3.03394,4.53846,3.00464
40.6,3.51283,3.00947,4.51315,3.00538
40.7,3.4881,2.98461,4.48315,3.0055
40.7999,3.45864,2.95937,4.4579,3.00497
40.8999,3.43517,2.93409,4.42793,3.00361
40.9999,3.40692,2.90823,4.40282,3.00185
41.0999,3.38467,2.88266,4.37295,2.99904
41.1999,3.35758,2.85629,4.34802,2.9961
41.2999,3.33645,2.83054,4.31832,2.99191
41.3999,3.31046,2.80378,4.29362,2.98785
41.4999,3.2904,2.77794,4.26414,2.98233
41.5999,3.26543,2.7509,4.23972,2.97721
41.6999,3.24634,2.72506,4.2105,2.97042
41.7999,3.22233,2.69781,4.18639,2.96429
41.8999,3.20414,2.67201,4.15748,2.95629
41.9999,3.18101,2.64463,4.1337,2.9492
42.0999,3.16364,2.61894,4.10513,2.94007
42.1999,3.14132,2.59149,4.08171,2.93208
42.2999,3.12468,2.56595,4.05351,2.92187
42.3999,3.10309,2.53848,4.03046,2.91304
42.4999,3.08707,2.51311,4.00265,2.9018
42.5999,3.06614,2.48566,3.97995,2.89216
42.6999,3.05015,2.46028,3.95254,2.87997
42.7999,3.02981,2.43288,3.92968,2.86934
42.8999,3.01384,2.40748,3.90269,2.85625
42.9999,2.99404,2.38015,3.87974,2.84466
43.0999,2.97809,2.35474,3.85317,2.83073
43.1999,2.95877,2.3275,3.8302,2.81823
43.2999,2.94284,2.30208,3.80406,2.80351
43.3999,2.92393,2.27493,3.78111,2.79015
43.4999,2.90802,2.2495,3.75539,2.77469
43.5999,2.88949,2.22245,3.7325,2.76051
43.6999,2.87359,2.19701,3.70722,2.74437
43.7999,2.85539,2.17007,3.68443,2.72941
43.8999,2.8395,2.14463,3.65956,2.71263
43.9999,2.8216,2.11779,3.63691,2.69694
44.0999,2.80572,2.09234,3.61245,2.67957
44.1999,2.78807,2.06561,3.58996,2.66319
44.2999,2.7722,2.04015,3.56591,2.64527
44.3999,2.75479,2.01352,3.54359,2.62825
44.4999,2.73892,1.98806,3.51993,2.60981
44.5999,2.7217,1.96152,3.49781,2.5922
44.6999,2.70584,1.93606,3.47453,2.57329
44.7999,2.6888,1.90962,3.45261,2.55512
44.8999,2.67294,1.88415,3.4297,2.53576
44.9999,2.65605,1.85779,3.408,2.51707
45.0999,2.6402,1.83232,3.38545,2.49729
45.1999,2.62345,1.80604,3.36397,2.47813
45.2999,2.6076,1.78056,3.34175,2.45797
45.3999,2.59097,1.75436,3.3205,2.43835
45.4999,2.57512,1.72888,3.29861,2.41784
45.5999,2.55859,1.70275,3.27758,2.39781
45.6999,2.54275,1.67727,3.25601,2.37696
45.7999,2.5263,1.6512,3.2352,2.35654
45.8999,2.51047,1.62572,3.21394,2.33538
45.9999,2.4941,1.5997,3.19335,2.31461
46.0999,2.47826,1.57422,3.17237,2.29317
46.1999,2.46196,1.54826,3.152,2.27207
46.2999,2.44613,1.52278,3.1313,2.25035
46.3999,2.42989,1.49686,3.11114,2.22894
46.4999,2.41406,1.47138,3.0907,2.20698
46.5999,2.39787,1.44551,3.07075,2.18529
46.6999,2.38205,1.42003,3.05056,2.1631
46.7999,2.3659,1.3942,3.03081,2.14114
46.8999,2.35008,1.36871,3.01086,2.11873
46.9999,2.33397,1.34292,2.9913,2.09654
47.0999,2.31815,1.31743,2.97158,2.07393
47.1999,2.30208,1.29167,2.95221,2.0515
47.2999,2.28625,1.26618,2.93271,2.02871
47.3998,2.27022,1.24045,2.91352,2.00607
47.4998,2.25439,1.21496,2.89422,1.9831
47.5998,2.23838,1.18925,2.87521,1.96027
47.6998,2.22256,1.16377,2.8561,1.93714
47.7998,2.20657,1.13808,2.83725,1.91413
47.8998,2.19075,1.11259,2.81833,1.89085
47.9998,2.17478,1.08693,2.79964,1.86768
48.0998,2.15896,1.06144,2.7809,1.84425
48.1998,2.14301,1.0358,2.76236,1.82092
48.2998,2.12719,1.01031,2.74378,1.79737
48.3998,2.11126,0.984682,2.72539,1.77389
48.4998,2.09544,0.959193,2.70696,1.75022
48.5998,2.07952,0.933581,2.68871,1.72661
48.6998,2.06369,0.908092,2.67044,1.70282
48.7998,2.04779,0.882493,2.65232,1.67908
48.8998,2.03197,0.857004,2.63418,1.65518
48.9998,2.01607,0.831417,2.61619,1.63133
49.0998,2.00025,0.805928,2.59818,1.60734
49.1998,1.98436,0.780351,2.58031,1.58338
49.2998,1.96854,0.754862,2.56243,1.55929
49.3998,1.95266,0.729295,2.54467,1.53523
49.4998,1.93684,0.703806,2.52691,1.51105
49.5998,1.92097,0.678247,2.50926,1.4869
49.6998,1.90515,0.652758,2.49161,1.46264
49.7998,1.88928,0.627207,2.47406,1.43841
49.8998,1.87346,0.601717,2.45651,1.41407
49.9998,1.8576,0.576173,2.43906,1.38975
50.0998,1.84178,0.550684,2.42162,1.36535
50.1998,1.82593,0.525146,2.40426,1.34095
50.2998,1.81011,0.499656,2.38691,1.31648
50.3998,1.79426,0.474123,2.36963,1.29202
50.4998,1.77844,0.448633,2.35237,1.26748
50.5998,1.76259,0.423105,2.33518,1.24295
50.6998,1.74677,0.397615,2.318,1.21836
50.7998,1.73093,0.372092,2.30089,1.19377
50.8998,1.71511,0.346602,2.28379,1.16912
50.9998,1.69927,0.321081,2.26675,1.14447
51.0998,1.68345,0.295591,2.24972,1.11977
51.1998,1.66761,0.270075,2.23275,1.09507
51.2998,1.65179,0.244585,2.2158,1.07032
51.3998,1.63596,0.219071,2.19889,1.04557
51.4998,1.62014,0.193581,2.18201,1.02078
51.5998,1.6043,0.168069,2.16516,0.99598
51.6998,1.58848,0.142579,2.14834,0.971143
51.7998,1.57265,0.11707,2.13156,0.946304
51.8998,1.55683,0.0915799,2.11479,0.921427
51.9998,1.541,0.066073,2.09806,0.896548
52.0998,1.52518,0.0405825,2.08135,0.871634
52.1998,1.50936,0.0150773,2.06467,0.846716
52.2998,1.49322,-0.0101844,2.04801,0.821767
52.3998,1.47657,-0.0351401,2.03138,0.796831
52.4998,1.45993,-0.0600875,2.01475,0.771884
52.5998,1.44329,-0.085035,1.99811,0.746936
52.6998,1.42668,-0.109999,1.98147,0.721989
52.7998,1.41004,-0.134943,1.96484,0.697041
52.8998,1.3934,-0.159889,1.9482,0.672093
52.9998,1.37676,-0.184835,1.93157,0.647145
53.0998,1.36012,-0.209782,1.91493,0.622197
53.1998,1.34349,-0.234729,1.89829,0.59725
53.2998,1.32685,-0.259676,1.88166,0.572302
53.3998,1.31021,-0.284623,1.86502,0.547354
53.4998,1.29357,-0.30957,1.84838,0.522407
53.5998,1.27694,-0.334517,1.83175,0.497459
53.6998,1.2603,-0.359464,1.81511,0.472511
53.7998,1.24366,-0.384412,1.79847,0.447564
53.8997,1.22702,-0.409359,1.78184,0.422616
53.9997,1.21039,-0.434306,1.7652,0.397668
54.0997,1.19375,-0.459254,1.74856,0.372721
54.1997,1.17711,-0.484201,1.73193,0.347773
54.2997,1.16048,-0.509148,1.71529,0.322826
54.3997,1.14384,-0.534096,1.69865,0.297878
54.4997,1.1272,-0.559043,1.68202,0.27293
54.5997,1.11057,-0.583991,1.66538,0.247983
54.6997,1.09393,-0.608938,1.64874,0.223035
54.7997,1.07729,-0.633885,1.63211,0.198088
54.8997,1.06065,-0.658833,1.61547,0.17314
54.9997,1.04402,-0.68378,1.59883,0.148193
55.0997,1.02738,-0.708728,1.5822,0.123245
55.1997,1.01074,-0.733675,1.56556,0.0982976
