0.1,1,0.5
2.3,-6.06485,1.46943,0.299982,0.0033168,0.237227,0.550343,0.21243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74354,1.5408,0.820254,-0.232859
2.4,-6.05873,1.42537,0.29989,0.00811273,0.228268,0.55732,0.214412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64014,1.49941,1.2299,0.127593
2.5,-6.0423,1.4206,0.299874,0.00868249,0.229014,0.556919,0.214067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57329,1.48874,1.43679,0.292967
2.6,-6.01142,1.4197,0.299869,0.00888075,0.231279,0.555457,0.213264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49013,1.49499,1.57142,0.414273
2.7,-5.83997,1.46598,0.299973,0.00401779,0.181338,0.661733,0.15693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26624,1.55476,2.32013,0.548576
2.8,-5.69522,1.50824,0.299998,-0.00103205,0.149495,0.726077,0.124429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1226,1.59748,2.46437,0.478329
2.9,-5.39411,1.58795,0.299736,-0.0125885,0.126384,0.770468,0.103148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78877,1.67109,2.5,0.125657
3,-5.26682,1.62045,0.299439,-0.0183379,0.109397,0.80252,0.0880838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61408,1.69168,2.45338,-0.108502
3.1,-5.16171,1.64396,0.299107,-0.023129,0.0964469,0.826712,0.0768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43899,1.69913,2.37413,-0.301407
3.2,-4.16399,1.467,0.299781,0.0114501,0.0864241,0.845641,0.0679349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94492,1.64637,2.37413,-0.301407
3.3,-4.16657,1.46693,0.299782,0.0114402,0.0782731,0.860835,0.0608919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59774,1.60334,2.37413,-0.301407
3.4,-4.31481,1.51421,0.299971,-0.00420037,0.0715699,0.873276,0.0551542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9387,1.51768,2.37413,-0.301407
3.5,-4.34926,1.52719,0.299899,-0.00777143,0.0659052,0.883685,0.0504093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9387,1.51768,2.37413,-0.301407
3.6,-4.33046,1.52515,0.299911,-0.00731978,0.0610683,0.892512,0.04642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9387,1.51768,2.37413,-0.301407
3.7,-4.52731,1.53798,0.299856,-0.00927927,0.0568957,0.900085,0.0430194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,-4.45005,1.52134,0.299948,-0.00556576,0.0532586,0.906659,0.0400827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9,-4.49256,1.52132,0.299952,-0.00536239,0.0500588,0.912419,0.0375227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-4.51366,1.52132,0.299954,-0.00526919,0.0472214,0.917507,0.0352713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,-4.41926,1.51081,0.299986,-0.00289732,0.0446895,0.922036,0.0332746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,-4.27045,1.49833,0.3,0.000516255,0.0424177,0.926088,0.0314944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,-3.95276,1.47061,0.299696,0.0134936,0.0403336,0.929753,0.0299134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,-3.80632,1.45401,0.29877,0.0271378,0.0384089,0.933091,0.0284999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,-3.47806,1.4292,0.284828,0.0854954,0.270397,0.483074,0.246529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,-3.32523,1.41865,0.228966,0.107393,0.352932,0.315548,0.331519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,-3.04101,1.42109,0.171892,0.125901,0.342824,0.332111,0.325065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,-2.94897,1.43251,0.114422,0.143139,0.337801,0.335875,0.326324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,-2.84815,1.46605,0.0564323,0.158541,0.334566,0.334534,0.3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-2.80647,1.484,-0.00180513,0.172978,0.331809,0.332155,0.336036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,-2.69475,1.52171,-0.060707,0.184404,0.329009,0.329155,0.341836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,-2.63974,1.53524,-0.119932,0.194016,0.323661,0.323877,0.352462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,-2.55566,1.5482,-0.179655,0.199771,0.313284,0.313815,0.372901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,-2.53137,1.54771,-0.221517,0.202312,0.300448,0.301254,0.398297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,-2.46257,1.53825,-0.224495,0.199003,0.288693,0.289617,0.42169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,-2.41054,1.52876,-0.226503,0.196714,0.277864,0.278814,0.443322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,-2.28179,1.50528,-0.231101,0.191292,0.267887,0.268751,0.463362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,-2.22799,1.49547,-0.232878,0.189124,0.258623,0.259382,0.481995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,-2.22799,1.49547,-0.232878,0.189124,0.249975,0.250647,0.499378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-2.22799,1.49547,-0.232878,0.189124,0.241885,0.242483,0.515632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,-2.22799,1.49547,-0.232878,0.189124,0.234301,0.234836,0.530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,-2.22799,1.49547,-0.232878,0.189124,0.227177,0.227657,0.545166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,-2.22799,1.49547,-0.232878,0.189124,0.220472,0.220905,0.558623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,-2.22799,1.49547,-0.232878,0.189124,0.214151,0.214543,0.571306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,-2.22799,1.49547,-0.232878,0.189124,0.208182,0.208537,0.583281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,-2.22799,1.49547,-0.232878,0.189124,0.202536,0.202859,0.594605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,-2.22799,1.49547,-0.232878,0.189124,0.197188,0.197482,0.605329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,-2.22799,1.49547,-0.232878,0.189124,0.192115,0.192384,0.615501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,-2.22799,1.49547,-0.232878,0.189124,0.187296,0.187542,0.625162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-2.22799,1.49547,-0.232878,0.189124,0.182713,0.182938,0.634349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,-2.22799,1.49547,-0.232878,0.189124,0.178348,0.178555,0.643097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,-2.22799,1.49547,-0.232878,0.189124,0.174187,0.174377,0.651436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,-2.22799,1.49547,-0.232878,0.189124,0.170215,0.170391,0.659394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,-2.22799,1.49547,-0.232878,0.189124,0.166421,0.166583,0.666997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,-2.22799,1.49547,-0.232878,0.189124,0.162792,0.162941,0.674267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,-2.22799,1.49547,-0.232878,0.189124,0.159317,0.159455,0.681227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,-2.22799,1.49547,-0.232878,0.189124,0.155988,0.156115,0.687896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.79999,-2.22799,1.49547,-0.232878,0.189124,0.152795,0.152913,0.694292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.89999,-2.22799,1.49547,-0.232878,0.189124,0.14973,0.149839,0.700431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.99999,-2.22799,1.49547,-0.232878,0.189124,0.146786,0.146887,0.706327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.09999,-2.22799,1.49547,-0.232878,0.189124,0.143955,0.144048,0.711997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,-2.22799,1.49547,-0.232878,0.189124,0.141231,0.141317,0.717451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,-2.22799,1.49547,-0.232878,0.189124,0.138608,0.138688,0.722703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,-2.22799,1.49547,-0.232878,0.189124,0.136081,0.136155,0.727763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,-2.22799,1.49547,-0.232878,0.189124,0.133645,0.133713,0.732642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,-2.22799,1.49547,-0.232878,0.189124,0.131294,0.131357,0.737349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,-2.22799,1.49547,-0.232878,0.189124,0.129024,0.129083,0.741893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,-2.22799,1.49547,-0.232878,0.189124,0.126831,0.126886,0.746283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,-2.22799,1.49547,-0.232878,0.189124,0.124712,0.124762,0.750526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-2.22799,1.49547,-0.232878,0.189124,0.122662,0.122709,0.754629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,-2.22799,1.49547,-0.232878,0.189124,0.120679,0.120722,0.758599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2,-2.22799,1.49547,-0.232878,0.189124,0.118759,0.118798,0.762443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3,-2.22799,1.49547,-0.232878,0.189124,0.116899,0.116935,0.766167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,-2.22799,1.49547,-0.232878,0.189124,0.115096,0.115129,0.769775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,-2.22799,1.49547,-0.232878,0.189124,0.113348,0.113378,0.773274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,-2.22799,1.49547,-0.232878,0.189124,0.111652,0.11168,0.776668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7,-2.22799,1.49547,-0.232878,0.189124,0.110006,0.110032,0.779962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,-2.22799,1.49547,-0.232878,0.189124,0.108408,0.108431,0.78316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,-2.22799,1.49547,-0.232878,0.189124,0.106856,0.106877,0.786267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-2.22799,1.49547,-0.232878,0.189124,0.105348,0.105367,0.789286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,-2.22799,1.49547,-0.232878,0.189124,0.103881,0.103898,0.79222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2,-2.22799,1.49547,-0.232878,0.189124,0.102455,0.10247,0.795075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3,-2.22799,1.49547,-0.232878,0.189124,0.101068,0.101081,0.797851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,-2.22799,1.49547,-0.232878,0.189124,0.0997172,0.0997289,0.800554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,-2.22799,1.49547,-0.232878,0.189124,0.0984024,0.0984126,0.803185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6,-2.22799,1.49547,-0.232878,0.189124,0.0971217,0.0971305,0.805748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7,-2.22799,1.49547,-0.232878,0.189124,0.095874,0.0958814,0.808245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8,-2.22799,1.49547,-0.232878,0.189124,0.0946579,0.094664,0.810678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9,-2.22799,1.49547,-0.232878,0.189124,0.0934723,0.0934772,0.81305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-2.22799,1.49547,-0.232878,0.189124,0.0923161,0.0923198,0.815364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,-2.22799,1.49547,-0.232878,0.189124,0.091188,0.0911906,0.817621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2,-2.22799,1.49547,-0.232878,0.189124,0.0900872,0.0900888,0.819824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3,-2.22799,1.49547,-0.232878,0.189124,0.0890127,0.0890133,0.821974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4,-2.22799,1.49547,-0.232878,0.189124,0.0879635,0.0879631,0.824073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,-2.22799,1.49547,-0.232878,0.189124,0.0869387,0.0869374,0.826124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6,-2.22799,1.49547,-0.232878,0.189124,0.0859375,0.0859354,0.828127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.7,-2.22799,1.49547,-0.232878,0.189124,0.0849592,0.0849563,0.830085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8,-2.22799,1.49547,-0.232878,0.189124,0.0840028,0.0839991,0.831998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9,-2.22799,1.49547,-0.232878,0.189124,0.0830677,0.0830634,0.833869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-2.22799,1.49547,-0.232878,0.189124,0.0821533,0.0821482,0.835699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,-2.22799,1.49547,-0.232878,0.189124,0.0812587,0.081253,0.837488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,-2.22799,1.49547,-0.232878,0.189124,0.0803834,0.0803771,0.839239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.3,-2.22799,1.49547,-0.232878,0.189124,0.0795268,0.0795198,0.840953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.4,-2.22799,1.49547,-0.232878,0.189124,0.0786882,0.0786807,0.842631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,-2.60134,1.48657,-0.214163,0.210082,0.0778497,0.0778392,0.844311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,-2.59917,1.48283,-0.21407,0.210177,0.0770287,0.0770145,0.845957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.7,-2.596,1.49069,-0.214704,0.209529,0.0762255,0.0762096,0.847565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.8,-2.59253,1.51705,-0.216429,0.207746,0.075441,0.0754293,0.84913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.9,-2.5868,1.54435,-0.21834,0.205737,0.0746748,0.0746734,0.850652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-2.59126,1.55726,-0.218851,0.205193,0.0739248,0.0739363,0.852139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.1,-2.60188,1.57762,-0.219467,0.204535,0.0731908,0.0732199,0.853589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,-2.60735,1.58575,-0.219647,0.204341,0.0724716,0.0725196,0.855009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3,-2.60503,1.60409,-0.220867,0.203022,0.0717678,0.0718385,0.856394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4,-2.60607,1.62038,-0.221783,0.20202,0.0710788,0.0711753,0.857746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5,-2.6165,1.7038,-0.226268,0.196984,0.0704085,0.0705522,0.859039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6,-2.64096,1.74689,-0.227621,0.195419,0.0697529,0.0699562,0.860291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.7,-2.76135,1.83453,-0.226576,0.19663,0.0691101,0.0694151,0.861475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.8,-2.8381,1.88329,-0.225336,0.19805,0.0684784,0.0689154,0.862606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9,-2.99172,1.97561,-0.222082,0.201692,0.0678654,0.0683661,0.863768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-3.12078,2.08406,-0.221354,0.20249,0.0672738,0.0677692,0.864957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1,-3.19556,2.13906,-0.220179,0.203768,0.0666968,0.0671605,0.866143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.2,-3.36047,2.25739,-0.216748,0.207414,0.0661378,0.0665314,0.867331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3,-3.45045,2.32463,-0.214713,0.209519,0.0655924,0.0659039,0.868504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,-3.54821,2.41484,-0.214097,0.210149,0.0650631,0.0652803,0.869657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.5,-3.65402,2.5812,-0.222652,0.201063,0.0645631,0.0646598,0.870777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.6,-3.68133,2.74872,-0.243785,0.174839,0.0641054,0.0640433,0.871851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.7,-3.67486,2.83298,-0.256964,0.15482,0.0636767,0.0634343,0.872889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8,-3.66709,3.00044,-0.28019,0.107207,0.0632299,0.0628341,0.873936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.9,-3.67359,3.07844,-0.288484,0.0823231,0.0627675,0.0622458,0.874987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-3.69573,3.21377,-0.298059,0.0340748,0.0622762,0.0616716,0.876052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1,-3.74031,3.30374,-0.299996,-0.00158098,0.0617699,0.061113,0.877117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2,-3.78443,3.3402,-0.299454,-0.0180869,0.0612621,0.060568,0.87817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3,-3.85391,3.37053,-0.297922,-0.0352504,0.0607529,0.0600379,0.879209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.4,-3.95471,3.4007,-0.293985,-0.0597718,0.0602401,0.0595259,0.880234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,-4.13084,3.44231,-0.275681,-0.116912,0.060104,0.0593597,0.880536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.6,-4.21322,3.4642,-0.247192,-0.169717,0.0599715,0.0589831,0.881045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.7,-4.31907,3.52795,-0.203143,-0.210456,0.498653,0.230788,0.270559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.8,-4.34003,3.56766,-0.155191,-0.24652,0.467473,0.228374,0.304153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.9,-4.32319,3.65566,-0.105168,-0.279651,0.35619,0.235243,0.408567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-4.28917,3.69299,-0.113627,-0.277649,0.296482,0.222044,0.481474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.1,-4.24901,3.72485,-0.128293,-0.271184,0.262342,0.204867,0.532792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,-4.14227,3.75815,-0.167273,-0.249037,0.251067,0.183943,0.56499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.3,-4.09571,3.77017,-0.180542,-0.239593,0.245228,0.16567,0.589102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.4,-4.05906,3.77339,-0.191029,-0.231318,0.242906,0.149905,0.60719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,-3.99783,3.76395,-0.209387,-0.214842,0.246952,0.135383,0.617665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6,-3.99315,3.75304,-0.213018,-0.211242,0.248762,0.123622,0.627616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,-4.00915,3.72466,-0.216062,-0.208128,0.248711,0.113967,0.637321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
