0.1,1,0.5
0
0.1
0.2
0.3
0.4
0.5
0.6
0.7
0.8
0.9
1
1.1
1.2
1.3
1.4
1.5
1.6
1.7
1.8
1.9
2
2.1
2.2
2.3
2.4
2.5
2.6
2.7
2.8
2.9
3
3.1
3.2,-7.07324,1.79996,0,0,0.324206,0.361991,0.313803,-7.07324,1.79996,0,0
3.3,-7.07143,1.79901,0.156504,-0.00798028,0.316041,0.372263,0.311696,-7.07143,1.79901,0.156504,-0.00798028
3.4,-7.07052,1.8036,0.156504,-0.00798028,0.312435,0.376836,0.310729,-7.07052,1.8036,0.156504,-0.00798028
3.5,-7.04898,1.79795,0.298062,-0.0239566,0.297581,0.420941,0.281479,-7.04898,1.79795,0.298062,-0.0239566
3.6,-7.03227,1.799,0.298062,-0.0239566,0.282061,0.45932,0.258619,-7.03227,1.799,0.298062,-0.0239566
3.7,-7.01718,1.78751,0.277889,-0.21011,0.299153,0.431511,0.269335,-7.01718,1.78751,0.277889,-0.21011
3.8,-7.01075,1.77513,0.277889,-0.21011,0.30926,0.418039,0.272701,-7.01075,1.77513,0.277889,-0.21011
3.9,-7.00226,1.73498,0.32109,-0.275409,0.313199,0.411016,0.275785,-7.00226,1.73498,0.32109,-0.275409
4,-7.00561,1.69006,0.32109,-0.275409,0.318363,0.403301,0.278336,-7.00561,1.69006,0.32109,-0.275409
4.1,-6.98515,1.6606,0.246459,-0.202229,0.329434,0.358662,0.311904,-6.98515,1.6606,0.246459,-0.202229
4.2,-6.97811,1.62262,0.246459,-0.202229,0.335486,0.322787,0.341727,-6.97811,1.62262,0.246459,-0.202229
4.3,-6.98072,1.61712,0.229685,-0.0793906,0.337976,0.320771,0.341253,-6.98072,1.61712,0.229685,-0.0793906
4.4,-6.97597,1.60318,0.229685,-0.0793906,0.340042,0.318669,0.341288,-6.97597,1.60318,0.229685,-0.0793906
4.5,-6.98238,1.58527,-0.527124,-0.0256478,0.345556,0.318872,0.335572,-6.98238,1.58527,-0.527124,-0.0256478
4.6,-6.96122,1.59334,-0.527124,-0.0256478,0.349878,0.319537,0.330585,-6.96122,1.59334,-0.527124,-0.0256478
4.7,-7.09291,1.60257,0.359753,-0.0498006,0.371523,0.323719,0.304758,-7.09291,1.60257,0.359753,-0.0498006
4.8,-7.04402,1.61491,0.359753,-0.0498006,0.397,0.325151,0.277849,-7.04402,1.61491,0.359753,-0.0498006
4.9,-7.00346,1.61211,0.201482,-0.180014,0.377064,0.332615,0.29032,-7.00346,1.61211,0.201482,-0.180014
5,-6.94926,1.59301,0.201482,-0.180014,0.361282,0.337924,0.300794,-6.94926,1.59301,0.201482,-0.180014
5.1,-6.9272,1.57689,0.201662,-0.211736,0.353601,0.333217,0.313182,-6.9272,1.57689,0.201662,-0.211736
5.2,-6.87934,1.53322,0.201662,-0.211736,0.346591,0.328034,0.325375,-6.87934,1.53322,0.201662,-0.211736
5.3,-6.83409,1.48872,0.230397,-0.212473,0.329028,0.321454,0.349518,-6.83409,1.48872,0.230397,-0.212473
5.4,-6.8082,1.46959,0.230397,-0.212473,0.311364,0.314034,0.374602,-6.8082,1.46959,0.230397,-0.212473
5.5,-6.76427,1.44774,0.263529,-0.0517894,0.313946,0.324498,0.361557,-6.76427,1.44774,0.263529,-0.0517894
5.6,-6.74258,1.44259,0.263529,-0.0517894,0.31819,0.327421,0.354389,-6.74258,1.44259,0.263529,-0.0517894
5.7,-6.68999,1.43777,0.265868,-0.101163,0.323108,0.331992,0.344901,-6.68999,1.43777,0.265868,-0.101163
5.8,-6.66278,1.43491,0.265868,-0.101163,0.327686,0.33768,0.334635,-6.66278,1.43491,0.265868,-0.101163
5.9,-6.62304,1.41161,0.250409,-0.0238335,0.33283,0.340655,0.326515,-6.62304,1.41161,0.250409,-0.0238335
6,-6.59895,1.41293,0.250409,-0.0238335,0.338564,0.344183,0.317253,-6.59895,1.41293,0.250409,-0.0238335
6.1,-6.53915,1.41419,0.273886,0.0216277,0.343896,0.33433,0.321773,-6.53915,1.41419,0.273886,0.0216277
6.2,-6.5143,1.41636,0.273886,0.0216277,0.34564,0.336119,0.318242,-6.5143,1.41636,0.273886,0.0216277
6.3,-6.47127,1.43583,0.241618,0.135499,0.347955,0.328897,0.323147,-6.47127,1.43583,0.241618,0.135499
6.4,-6.45493,1.44845,0.241618,0.135499,0.358016,0.316113,0.325871,-6.45493,1.44845,0.241618,0.135499
6.5,-6.41078,1.46586,0.262949,0.00703217,0.353119,0.336718,0.310163,-6.41078,1.46586,0.262949,0.00703217
6.6,-6.36909,1.47192,0.467187,0.0401018,0.349666,0.341533,0.308801,-6.36909,1.47192,0.467187,0.0401018
6.7,-6.34948,1.46571,0.467187,0.0401018,0.343404,0.347643,0.308952,-6.34948,1.46571,0.467187,0.0401018
6.8,-6.32478,1.45731,0.467187,0.0401018,0.337775,0.351903,0.310322,-6.32478,1.45731,0.467187,0.0401018
6.9,-6.28808,1.42993,0.050885,-0.251502,0.337847,0.354094,0.308059,-6.28808,1.42993,0.050885,-0.251502
7,-6.27647,1.41437,0.050885,-0.251502,0.331667,0.360667,0.307666,-6.27647,1.41437,0.050885,-0.251502
7.1,-6.21766,1.40638,0.295305,-0.0583309,0.324904,0.360007,0.315089,-6.21766,1.40638,0.295305,-0.0583309
7.2,-6.18374,1.39963,0.295305,-0.0583309,0.313664,0.376842,0.309494,-6.18374,1.39963,0.295305,-0.0583309
7.3,-6.12713,1.39844,0.240216,0.0616103,0.306965,0.383556,0.309478,-6.12713,1.39844,0.240216,0.0616103
7.4,-6.09482,1.40602,0.00384084,0.0648837,0.315644,0.379671,0.304685,-6.09482,1.40602,0.00384084,0.0648837
7.5,-6.08692,1.41291,0.00384084,0.0648837,0.310622,0.38964,0.299739,-6.08692,1.41291,0.00384084,0.0648837
7.6,-6.09267,1.42047,-0.0323646,0.110337,0.310962,0.393587,0.295452,-6.09267,1.42047,-0.0323646,0.110337
7.7,-6.09602,1.43535,-0.0323646,0.110337,0.321804,0.373013,0.305183,-6.09602,1.43535,-0.0323646,0.110337
7.79999,-6.11229,1.4519,-0.22716,0.114833,0.328294,0.355764,0.315942,-6.11229,1.4519,-0.22716,0.114833
7.89999,-6.13623,1.46735,-0.22716,0.114833,0.332456,0.348003,0.319541,-6.13623,1.46735,-0.22716,0.114833
7.99999,-6.18495,1.49108,-0.174683,0.0570083,0.328787,0.349174,0.322038,-6.18495,1.49108,-0.174683,0.0570083
8.09999,-6.21289,1.49487,-0.174683,0.0570083,0.326301,0.349656,0.324043,-6.21289,1.49487,-0.174683,0.0570083
8.2,-6.23193,1.50999,-0.0676067,0.0113649,0.316945,0.360307,0.322748,-6.23193,1.50999,-0.0676067,0.0113649
8.3,-6.24253,1.51073,-0.0676067,0.0113649,0.314558,0.36759,0.317852,-6.24253,1.51073,-0.0676067,0.0113649
8.4,-6.2531,1.51267,-0.0655801,-0.0418072,0.316589,0.372135,0.311276,-6.2531,1.51267,-0.0655801,-0.0418072
8.5,-6.25894,1.51406,-0.0655801,-0.0418072,0.317923,0.377091,0.304986,-6.25894,1.51406,-0.0655801,-0.0418072
8.6,-6.26094,1.5165,-0.0058829,0.00203753,0.311317,0.385026,0.303657,-6.26094,1.5165,-0.0058829,0.00203753
8.7,-6.25596,1.51205,-0.0058829,0.00203753,0.309731,0.390311,0.299958,-6.25596,1.51205,-0.0058829,0.00203753
8.8,-6.25528,1.51305,0.00888262,0.006353,0.310128,0.390592,0.29928,-6.25528,1.51305,0.00888262,0.006353
8.9,-6.25533,1.51158,0.00888262,0.006353,0.310371,0.390985,0.298644,-6.25533,1.51158,0.00888262,0.006353
9,-6.25615,1.51167,-8.70446e-05,-0.0132689,0.309312,0.393153,0.297535,-6.25615,1.51167,-8.70446e-05,-0.0132689
9.1,-6.25739,1.50672,-8.70446e-05,-0.0132689,0.30815,0.395354,0.296496,-6.25739,1.50672,-8.70446e-05,-0.0132689
9.2,-6.25678,1.50648,0.0696711,0.0251009,0.309499,0.392135,0.298366,-6.25678,1.50648,0.0696711,0.0251009
9.3,-6.25634,1.50423,0.0696711,0.0251009,0.310915,0.388894,0.30019,-6.25634,1.50423,0.0696711,0.0251009
9.4,-6.24927,1.50586,-0.0685348,-0.0201929,0.311145,0.388033,0.300822,-6.24927,1.50586,-0.0685348,-0.0201929
9.5,-6.2481,1.5066,-0.0685348,-0.0201929,0.311378,0.387166,0.301457,-6.2481,1.5066,-0.0685348,-0.0201929
9.6,-6.24734,1.50558,0.072019,0.0302202,0.312432,0.38439,0.303179,-6.24734,1.50558,0.072019,0.0302202
9.7,-6.25234,1.50117,0.072019,0.0302202,0.313413,0.381751,0.304836,-6.25234,1.50117,0.072019,0.0302202
9.8,-6.24767,1.50114,0.115304,-0.0370867,0.313374,0.37813,0.308495,-6.24767,1.50114,0.115304,-0.0370867
9.9,-6.23241,1.49813,0.115304,-0.0370867,0.313034,0.37456,0.312406,-6.23241,1.49813,0.115304,-0.0370867
10,-6.19527,1.49559,0.2421,-0.00912789,0.301663,0.387103,0.311234,-6.19527,1.49559,0.2421,-0.00912789
10.1,-6.17517,1.48837,0.2421,-0.00912789,0.28996,0.400638,0.309402,-6.17517,1.48837,0.2421,-0.00912789
10.2,-6.11885,1.48273,0.331804,0.00501719,0.272682,0.433721,0.293597,-6.11885,1.48273,0.331804,0.00501719
10.3,-6.05619,1.48728,0.291269,-0.00223994,0.247622,0.481371,0.271007,-6.05619,1.48728,0.291269,-0.00223994
10.4,-6.02173,1.48282,0.291269,-0.00223994,0.21605,0.546533,0.237417,-6.02173,1.48282,0.291269,-0.00223994
10.5,-5.99004,1.48657,1.06198,-0.0956193,0.217823,0.547936,0.234241,-5.99004,1.48657,1.06198,-0.0956193
10.6,-5.86665,1.47235,1.06198,-0.0956193,0.240685,0.511244,0.248071,-5.86665,1.47235,1.06198,-0.0956193
10.7,-5.85478,1.47206,0.375766,-0.00767221,0.246988,0.506019,0.246993,-5.85478,1.47206,0.375766,-0.00767221
10.8,-5.84572,1.47867,0.375766,-0.00767221,0.259545,0.482672,0.257783,-5.84572,1.47867,0.375766,-0.00767221
10.9,-5.82784,1.4819,0.351616,-0.0261884,0.274392,0.455627,0.269981,-5.82784,1.4819,0.351616,-0.0261884
11,-5.81147,1.4826,0.351616,-0.0261884,0.287787,0.431716,0.280496,-5.81147,1.4826,0.351616,-0.0261884
11.1,-5.78605,1.47658,0.184779,0.00348047,0.276705,0.43796,0.285334,-5.78605,1.47658,0.184779,0.00348047
11.2,-5.77582,1.47235,0.184779,0.00348047,0.265896,0.44422,0.289884,-5.77582,1.47235,0.184779,0.00348047
11.3,-5.73197,1.47424,0.38795,0.00526231,0.267319,0.442507,0.290173,-5.73197,1.47424,0.38795,0.00526231
11.4,-5.71419,1.47276,0.38795,0.00526231,0.268838,0.440609,0.290552,-5.71419,1.47276,0.38795,0.00526231
11.5,-5.68163,1.47687,0.282771,-0.0139894,0.260015,0.457191,0.282794,-5.68163,1.47687,0.282771,-0.0139894
11.6,-5.66373,1.47648,0.282771,-0.0139894,0.250581,0.475212,0.274206,-5.66373,1.47648,0.282771,-0.0139894
11.7,-5.60217,1.47621,0.404143,-0.00594937,0.254422,0.481414,0.264165,-5.60217,1.47621,0.404143,-0.00594937
11.8,-5.59475,1.47252,0.404143,-0.00594937,0.258139,0.486811,0.25505,-5.59475,1.47252,0.404143,-0.00594937
11.9,-5.53845,1.4733,0.301091,-0.00254286,0.237502,0.525819,0.236679,-5.53845,1.4733,0.301091,-0.00254286
12,-5.52379,1.47152,0.301091,-0.00254286,0.213708,0.571493,0.214799,-5.52379,1.47152,0.301091,-0.00254286
12.1,-5.48494,1.46332,0.316425,-0.00330706,0.211583,0.577615,0.210802,-5.48494,1.46332,0.316425,-0.00330706
12.2,-5.44751,1.4621,0.312005,0.000222734,0.206962,0.588652,0.204385,-5.44751,1.4621,0.312005,0.000222734
12.3,-5.42725,1.46387,0.312005,0.000222734,0.172027,0.657019,0.170954,-5.42725,1.46387,0.312005,0.000222734
12.4,-5.38242,1.46339,0.324361,-0.0128252,0.140605,0.718858,0.140537,-5.38242,1.46339,0.324361,-0.0128252
12.5,-5.36097,1.45973,0.324361,-0.0128252,0.157056,0.686727,0.156217,-5.36097,1.45973,0.324361,-0.0128252
12.6,-5.32357,1.45213,0.308488,-0.00146798,0.161401,0.678814,0.159785,-5.32357,1.45213,0.308488,-0.00146798
12.7,-5.27758,1.45183,0.308488,-0.00146798,0.158344,0.685308,0.156348,-5.27758,1.45183,0.308488,-0.00146798
12.8,-5.25831,1.45524,0.343996,-0.0142056,0.178294,0.646478,0.175228,-5.25831,1.45524,0.343996,-0.0142056
12.9,-5.21645,1.45623,0.343996,-0.0142056,0.19632,0.611673,0.192007,-5.21645,1.45623,0.343996,-0.0142056
13,-5.19735,1.45587,0.345213,0.00607546,0.198249,0.609106,0.192646,-5.19735,1.45587,0.345213,0.00607546
13.1,-5.15261,1.45725,0.345213,0.00607546,0.200035,0.606905,0.193061,-5.15261,1.45725,0.345213,0.00607546
13.2,-5.1097,1.45883,0.359084,-0.0162973,0.221614,0.565751,0.212635,-5.1097,1.45883,0.359084,-0.0162973
13.3,-5.07022,1.45347,0.24603,-0.00332929,0.235654,0.538096,0.22625,-5.07022,1.45347,0.24603,-0.00332929
13.4,-5.06622,1.45158,0.24603,-0.00332929,0.235901,0.536981,0.227119,-5.06622,1.45158,0.24603,-0.00332929
13.5,-5.04556,1.44908,0.24603,-0.00332929,0.236275,0.535636,0.22809,-5.04556,1.44908,0.24603,-0.00332929
13.6,-4.99254,1.44521,0.323263,0.00163429,0.232232,0.54372,0.224049,-4.99254,1.44521,0.323263,0.00163429
13.7,-4.95561,1.44957,0.369864,-0.0149919,0.245177,0.518619,0.236205,-4.95561,1.44957,0.369864,-0.0149919
13.8,-4.93443,1.45224,0.369864,-0.0149919,0.248413,0.512872,0.238716,-4.93443,1.45224,0.369864,-0.0149919
13.9,-4.89113,1.45005,0.236771,-0.00896059,0.252837,0.504969,0.242195,-4.89113,1.45005,0.236771,-0.00896059
14,-4.88694,1.45158,0.236771,-0.00896059,0.25701,0.497549,0.245441,-4.88694,1.45158,0.236771,-0.00896059
14.1,-4.83705,1.45254,0.348003,-0.00582604,0.257001,0.499537,0.243463,-4.83705,1.45254,0.348003,-0.00582604
14.2,-4.81233,1.45453,0.348003,-0.00582604,0.264787,0.485111,0.250102,-4.81233,1.45453,0.348003,-0.00582604
14.3,-4.76144,1.45543,0.360112,-0.00475427,0.260667,0.493762,0.245571,-4.76144,1.45543,0.360112,-0.00475427
14.4,-4.73485,1.46147,0.360112,-0.00475427,0.256228,0.503033,0.240739,-4.73485,1.46147,0.360112,-0.00475427
14.5,-4.69012,1.46492,0.352422,-0.00332287,0.252541,0.512099,0.23536,-4.69012,1.46492,0.352422,-0.00332287
14.6,-4.65784,1.46344,0.352422,-0.00332287,0.248829,0.52112,0.230051,-4.65784,1.46344,0.352422,-0.00332287
14.7,-4.6087,1.47036,0.331917,0.000753384,0.242577,0.53374,0.223684,-4.6087,1.47036,0.331917,0.000753384
14.8,-4.56462,1.47096,0.331917,0.000753384,0.236067,0.54684,0.217093,-4.56462,1.47096,0.331917,0.000753384
14.9,-4.55193,1.46999,0.345698,0.000483579,0.230056,0.55882,0.211124,-4.55193,1.46999,0.345698,0.000483579
15,-4.51633,1.46366,0.345698,0.000483579,0.224484,0.56988,0.205636,-4.51633,1.46366,0.345698,0.000483579
15.1,-4.49061,1.46461,0.280991,-0.0135939,0.21801,0.581763,0.200227,-4.49061,1.46461,0.280991,-0.0135939
15.2,-4.44527,1.46632,0.280991,-0.0135939,0.211169,0.594439,0.194392,-4.44527,1.46632,0.280991,-0.0135939
15.3,-4.41382,1.46665,0.416656,0.00870206,0.237595,0.544367,0.218038,-4.41382,1.46665,0.416656,0.00870206
15.4,-4.38624,1.46839,0.416656,0.00870206,0.260216,0.50167,0.238114,-4.38624,1.46839,0.416656,0.00870206
15.5,-4.32429,1.46801,0.443787,-0.021347,0.281165,0.461707,0.257128,-4.32429,1.46801,0.443787,-0.021347
15.6,-4.31978,1.4718,0.443787,-0.021347,0.298753,0.428197,0.273051,-4.31978,1.4718,0.443787,-0.021347
15.7,-4.26732,1.46511,0.2748,0.000234049,0.298278,0.430729,0.270992,-4.26732,1.46511,0.2748,0.000234049
15.8,-4.24339,1.46161,0.2748,0.000234049,0.298293,0.432288,0.269419,-4.24339,1.46161,0.2748,0.000234049
15.9,-4.21345,1.45933,0.293916,-0.00879276,0.279388,0.468467,0.252145,-4.21345,1.45933,0.293916,-0.00879276
16,-4.15937,1.45517,0.449902,-0.00812795,0.283027,0.461287,0.255687,-4.15937,1.45517,0.449902,-0.00812795
16.1,-4.13428,1.45326,0.449902,-0.00812795,0.282216,0.46303,0.254754,-4.13428,1.45326,0.449902,-0.00812795
16.2,-4.07842,1.44776,0.305656,-0.0169346,0.257533,0.509671,0.232796,-4.07842,1.44776,0.305656,-0.0169346
16.3,-4.07433,1.44669,0.305656,-0.0169346,0.258275,0.507652,0.234074,-4.07433,1.44669,0.305656,-0.0169346
16.4,-4.01916,1.44317,0.26621,0.00193446,0.261691,0.501492,0.236817,-4.01916,1.44317,0.26621,0.00193446
16.5,-4.0123,1.45127,0.26621,0.00193446,0.267253,0.491076,0.241671,-4.0123,1.45127,0.26621,0.00193446
16.6,-3.96511,1.44583,0.313637,-0.00392849,0.241114,0.541409,0.217477,-3.96511,1.44583,0.313637,-0.00392849
16.7,-3.93047,1.44003,0.313637,-0.00392849,0.209857,0.601385,0.188758,-3.93047,1.44003,0.313637,-0.00392849
16.8,-3.90011,1.44184,0.484704,-0.0164485,0.244143,0.536528,0.219329,-3.90011,1.44184,0.484704,-0.0164485
16.9,-3.84199,1.43952,0.484704,-0.0164485,0.272366,0.483223,0.244411,-3.84199,1.43952,0.484704,-0.0164485
17,-3.81157,1.43318,0.254879,0.00108072,0.27741,0.473913,0.248677,-3.81157,1.43318,0.254879,0.00108072
17.1,-3.773,1.43845,0.254879,0.00108072,0.282628,0.464322,0.25305,-3.773,1.43845,0.254879,0.00108072
17.2,-3.75459,1.4369,0.400621,-0.00503276,0.302355,0.426141,0.271504,-3.75459,1.4369,0.400621,-0.00503276
