0.1,1,0.5
2.2
2.3
2.4
2.5
2.6
2.7
2.8
2.9
3
3.1
3.2
3.3
3.4
3.5
3.6
3.7
3.8
3.9
4
4.1
4.2
4.3
4.4
4.5
4.6
4.7
4.8
4.9
5
5.1
5.2
5.3,-5.43878,1.43244,0.29985,0.0094717,0.235499,0.555235,0.209265
5.4,-5.4928,1.39975,0.299687,0.013701,0.168172,0.674319,0.157509
5.5,-5.42176,1.40996,0.29973,0.0127195,0.140114,0.735959,0.123927
5.6,-5.37184,1.42147,0.299785,0.0113629,0.119909,0.77774,0.102351
5.7,-5.33501,1.42819,0.299813,0.0105796,0.104742,0.808008,0.0872496
5.8,-5.28457,1.44616,0.29989,0.0081358,0.0930166,0.830925,0.0760586
5.9,-5.17655,1.47972,0.299983,0.00324193,0.0837272,0.848865,0.0674074
6,-5.08414,1.49896,0.3,0.000174871,0.0761412,0.863341,0.0605176
6.1,-5.04622,1.50222,0.3,-0.000381401,0.0690162,0.87603,0.0549541
6.2,-5.0042,1.49837,0.3,0.000286929,0.0618941,0.887723,0.0503831
6.3,-4.99135,1.49152,0.299996,0.0015041,0.0560194,0.897477,0.0465033
6.4,-4.99165,1.48482,0.299988,0.00269194,0.0511334,0.905654,0.0432126
6.5,-4.99852,1.47036,0.299954,0.00523434,0.0470715,0.912617,0.0403112
6.6,-4.99861,1.46725,0.299944,0.00578307,0.0436931,0.918539,0.0377678
6.7,-4.97559,1.45575,0.299895,0.00791982,0.0411841,0.92331,0.0355059
6.8,-4.95608,1.45657,0.299897,0.00786466,0.039217,0.927293,0.0334895
6.9,-4.9083,1.45283,0.299871,0.00879496,0.0374597,0.930853,0.0316871
7,-4.83537,1.45759,0.299886,0.00828345,0.035855,0.934078,0.0300668
7.1,-4.80554,1.46499,0.299919,0.00697434,0.0343825,0.937013,0.0286043
7.2,-4.74788,1.47484,0.299955,0.00521234,0.0330267,0.939697,0.0272768
7.3,-4.71816,1.48311,0.299979,0.0035727,0.0317729,0.94216,0.0260671
7.4,-4.67716,1.49299,0.299996,0.00152703,0.0305239,0.944514,0.0249623
7.5,-4.65338,1.49036,0.299992,0.00213681,0.0293123,0.946739,0.0239485
7.6,-4.63909,1.48925,0.29999,0.00240829,0.0281761,0.94881,0.023014
7.7,-4.59643,1.48241,0.299972,0.00407004,0.0270862,0.950764,0.0221501
7.79999,-4.5642,1.48238,0.299971,0.00418089,0.0260631,0.952588,0.0213488
7.89999,-4.54866,1.48563,0.29998,0.00345226,0.0251234,0.954273,0.0206032
7.99999,-4.5083,1.48493,0.299977,0.00374132,0.0242996,0.955794,0.0199067
8.09999,-4.48419,1.48563,0.299978,0.00364019,0.023546,0.957199,0.0192553
8.2,-4.43353,1.4887,0.299985,0.0029905,0.0228874,0.958468,0.0186444
8.3,-4.38543,1.48389,0.299967,0.00445211,0.0222755,0.959653,0.0180711
8.4,-4.36292,1.48056,0.29995,0.00548587,0.0216949,0.960773,0.0175322
8.5,-4.34586,1.48098,0.29995,0.00545488,0.0211436,0.961832,0.0170247
8.6,-4.30343,1.47842,0.299931,0.00645037,0.020619,0.962835,0.0165461
8.7,-4.2762,1.49499,0.299996,0.00153963,0.0201216,0.963785,0.0160936
8.8,-4.25124,1.50519,0.299996,-0.00163679,0.0196475,0.964687,0.0156654
8.9,-4.2152,1.50734,0.29999,-0.00240594,0.0191436,0.965596,0.0152604
9,-4.19058,1.49729,0.299999,0.000912879,0.0186551,0.966469,0.0148763
9.1,-4.14636,1.49239,0.299988,0.00269731,0.0181866,0.967302,0.0145115
9.2,-4.1208,1.4944,0.299993,0.00204673,0.0177441,0.968092,0.0141643
9.3,-4.074,1.49284,0.299987,0.00277506,0.0173326,0.968834,0.0138336
9.4,-4.03535,1.49048,0.299975,0.00388356,0.0169669,0.969515,0.0135181
9.5,-4.02023,1.48476,0.299933,0.00634653,0.0166268,0.970156,0.0132168
9.6,-3.99319,1.48131,0.299891,0.00808575,0.016299,0.970772,0.0129291
9.7,-3.94955,1.47972,0.299854,0.00936192,0.0159834,0.971362,0.0126541
9.8,-3.90315,1.4843,0.299898,0.00780635,0.0156801,0.971929,0.012391
9.9,-3.88613,1.48486,0.2999,0.00774658,0.0153881,0.972473,0.0121388
10,-3.84109,1.50303,0.299995,-0.00167988,0.0150995,0.973004,0.0118967
10.1,-3.80091,1.50809,0.299961,-0.00484456,0.0147991,0.973536,0.0116645
10.2,-3.77678,1.51123,0.299917,-0.00706419,0.014498,0.974061,0.0114414
10.3,-3.72958,1.50703,0.29996,-0.0049088,0.0142204,0.974553,0.0112271
10.4,-3.71341,1.50178,0.299997,-0.00129171,0.0139537,0.975025,0.0110211
10.5,-3.68579,1.49874,0.299998,0.000979835,0.0136973,0.97548,0.0108228
10.6,-3.66661,1.49768,0.299994,0.00189848,0.0134484,0.97592,0.0106319
10.7,-3.61851,1.50333,0.299984,-0.0031363,0.0132182,0.976334,0.0104475
10.8,-3.56985,1.50882,0.29984,-0.00980028,0.244841,0.548778,0.206381
10.9,-3.55344,1.51369,0.299563,-0.0161814,0.245602,0.548352,0.206046
11,-3.50849,1.51246,0.299466,-0.017897,0.245564,0.548242,0.206194
11.1,-3.45107,1.51422,0.248638,0.0139862,0.3329,0.386968,0.280131
11.2,-3.42175,1.51252,0.197595,0.0455244,0.366539,0.314992,0.318469
11.3,-3.38148,1.508,0.146237,0.076545,0.357676,0.319795,0.322529
11.4,-3.36504,1.50494,0.0947382,0.107333,0.348889,0.324887,0.326224
11.5,-3.33224,1.50162,0.0428953,0.137538,0.340378,0.329579,0.330043
11.6,-3.31834,1.4954,-0.00908442,0.167506,0.334085,0.331931,0.333984
11.7,-3.30305,1.50072,-0.061398,0.196888,0.323587,0.336404,0.340009
11.8,-3.26744,1.50614,-0.114705,0.224427,0.282843,0.286114,0.431042
11.9,-3.23872,1.52452,-0.16907,0.247821,0.213695,0.22481,0.561495
12,-3.22616,1.53713,-0.171083,0.246436,0.21289,0.227572,0.559538
12.1,-3.21776,1.54976,-0.172703,0.245303,0.21127,0.230579,0.558152
12.2,-3.21791,1.56461,-0.173673,0.244617,0.210886,0.23492,0.554194
12.3,-3.22721,1.57295,-0.173354,0.244843,0.210091,0.239616,0.550293
12.4,-3.24381,1.58873,-0.172836,0.245209,0.209181,0.244889,0.54593
12.5,-3.28738,1.6168,-0.170498,0.246841,0.214073,0.227264,0.558663
12.6,-3.30946,1.63265,-0.169377,0.247611,0.21545,0.222363,0.562186
12.7,-3.36386,1.67195,-0.166492,0.24956,0.217095,0.216609,0.566296
12.8,-3.38998,1.69236,-0.165142,0.250456,0.217474,0.215381,0.567145
12.9,-3.42614,1.73491,-0.164235,0.251052,0.161368,0.158898,0.679733
13,-3.44278,1.75867,-0.164109,0.251134,0.128275,0.125887,0.745838
13.1,-3.4741,1.79669,-0.163349,0.251629,0.106479,0.104186,0.789335
13.2,-3.48807,1.81587,-0.163168,0.251746,0.0909875,0.088868,0.820145
13.3,-3.50916,1.86166,-0.164222,0.25106,0.0794721,0.0774871,0.843041
13.4,-3.5177,1.89072,-0.165522,0.250205,0.0705548,0.0687024,0.860743
13.5,-3.5393,1.91879,-0.165139,0.250458,0.0634754,0.0616978,0.874827
13.6,-3.54883,1.93422,-0.165221,0.250403,0.0576931,0.0559891,0.886318
13.7,-3.56541,1.95952,-0.165236,0.250394,0.0528852,0.0512457,0.895869
13.8,-3.57777,1.97133,-0.164635,0.250789,0.0488187,0.0472409,0.90394
13.9,-3.60192,2.0017,-0.164065,0.251163,0.0453399,0.043814,0.910846
14,-3.61059,2.01748,-0.16429,0.251016,0.0423279,0.040851,0.916821
14.1,-3.63733,2.06006,-0.16445,0.250911,0.0397009,0.0382625,0.922037
14.2,-3.6618,2.10056,-0.164753,0.250712,0.0373895,0.0359822,0.926628
14.3,-3.67512,2.12347,-0.165011,0.250542,0.035337,0.0339582,0.930705
14.4,-3.69632,2.14504,-0.163948,0.251239,0.0335002,0.032149,0.934351
14.5,-3.71824,2.18169,-0.164262,0.251034,0.031851,0.0305226,0.937626
14.6,-3.74032,2.20251,-0.162901,0.251919,0.0303581,0.0290522,0.94059
14.7,-3.74866,2.21839,-0.163217,0.251714,0.0290012,0.0277171,0.943282
14.8,-3.77579,2.25555,-0.162701,0.252048,0.0277646,0.026499,0.945736
14.9,-3.79428,2.28878,-0.163221,0.251712,0.0266334,0.0253835,0.947983
15,-3.80593,2.30086,-0.162542,0.252151,0.0255916,0.0243581,0.95005
15.1,-3.82901,2.33798,-0.162699,0.252049,0.0246322,0.0234122,0.951956
15.2,-3.84683,2.35448,-0.161343,0.25292,0.0237427,0.022537,0.95372
15.3,-3.88233,2.37754,-0.15723,0.255497,0.0229128,0.0217249,0.955362
15.4,-3.88987,2.38464,-0.156586,0.255892,0.022139,0.0209694,0.956892
15.5,-3.91412,2.41944,-0.15596,0.256274,0.02142,0.0202647,0.958315
15.6,-3.92262,2.43687,-0.156416,0.255996,0.0207479,0.0196059,0.959646
15.7,-3.94154,2.47529,-0.157442,0.255367,0.02012,0.0189886,0.960891
15.8,-3.95422,2.49753,-0.157679,0.25522,0.0195307,0.018409,0.96206
15.9,-3.97754,2.53781,-0.158058,0.254985,0.018978,0.0178638,0.963158
16,-3.98495,2.55748,-0.15924,0.254249,0.0184574,0.0173498,0.964193
16.1,-4.00873,2.59327,-0.158887,0.25447,0.0179669,0.0168647,0.965168
16.2,-4.01657,2.61135,-0.159801,0.253897,0.0175032,0.0164058,0.966091
16.3,-4.04353,2.64817,-0.15874,0.254562,0.0170645,0.0159714,0.966964
16.4,-4.06024,2.66438,-0.156823,0.255747,0.0166475,0.0155596,0.967793
16.5,-4.08721,2.69687,-0.154634,0.257076,0.0162514,0.0151687,0.96858
16.6,-4.10567,2.73339,-0.155798,0.256373,0.015876,0.0147969,0.969327
16.7,-4.116,2.75412,-0.156574,0.2559,0.0155189,0.0144428,0.970038
16.8,-4.14029,2.7833,-0.154235,0.257316,0.0151781,0.0141055,0.970716
16.9,-4.16352,2.80885,-0.151152,0.259139,0.014843,0.0137841,0.971373
17,-4.18304,2.82768,-0.147616,0.26117,0.0145158,0.0134774,0.972007
17.1,-4.19927,2.85741,-0.147872,0.261025,0.0142482,0.0131835,0.972568
17.2,-4.20689,2.87918,-0.150069,0.259768,0.0139522,0.0129025,0.973145
17.3,-4.21749,2.92214,-0.15722,0.255503,0.0136827,0.0126325,0.973685
17.4,-4.23362,2.95848,-0.16056,0.253418,0.013426,0.0123732,0.974201
17.5,-4.24219,2.97199,-0.160554,0.253421,0.0131792,0.0121244,0.974696
17.6,-4.27053,2.99955,-0.153844,0.25755,0.0129405,0.0118859,0.975174
17.7,-4.28002,3.01001,-0.151706,0.258815,0.0127101,0.0116569,0.975633
17.8,-4.30374,3.04499,-0.149257,0.260235,0.0124883,0.0114368,0.976075
17.9,-4.33846,3.08148,-0.13639,0.267204,0.231193,0.211182,0.557625
18,-4.34944,3.09563,-0.147936,0.208325,0.305025,0.276591,0.418384
18.1,-4.36818,3.13385,-0.162815,0.1502,0.339332,0.315617,0.345051
18.2,-4.38075,3.16325,-0.160946,0.0902286,0.359957,0.298594,0.341449
18.3,-4.39815,3.19692,-0.156661,0.0303819,0.352393,0.298609,0.348998
18.4,-4.41514,3.22383,-0.190679,-0.0190423,0.338306,0.316078,0.345616
18.5,-4.43019,3.23989,-0.174183,-0.0767301,0.336662,0.319457,0.343881
18.6,-4.44248,3.26935,-0.159216,-0.134833,0.339759,0.322075,0.338166
18.7,-4.44936,3.2734,-0.142793,-0.192542,0.416191,0.297041,0.286769
18.8,-4.46606,3.2865,-0.197498,-0.167896,0.480034,0.272768,0.247198
18.9,-4.48414,3.29523,-0.207284,-0.216872,0.550468,0.239039,0.210493
19,-4.4951,3.29224,-0.20677,-0.217362,0.550618,0.239523,0.20986
19.1,-4.50539,3.29657,-0.210464,-0.209918,0.536364,0.244501,0.219135
19.2,-4.53695,3.29042,-0.227716,-0.178238,0.497861,0.25992,0.242219
19.3,-4.56163,3.26711,-0.245098,-0.147282,0.50236,0.255764,0.241876
19.4,-4.58204,3.2537,-0.249063,-0.13981,0.543152,0.234743,0.222105
19.5,-4.61718,3.21942,-0.20278,-0.177993,0.319894,0.359636,0.32047
19.6,-4.65567,3.17927,-0.155909,-0.215451,0.358963,0.349526,0.291511
19.7,-4.67043,3.15496,-0.107733,-0.251215,0.426665,0.316421,0.256915
19.8,-4.7059,3.11176,-0.091286,-0.258293,0.486609,0.284148,0.229243
19.9,-4.71751,3.09054,-0.0850056,-0.259822,0.535395,0.257314,0.207291
20,-4.73765,3.0658,-0.0722708,-0.26349,0.576048,0.234478,0.189474
20.1,-4.75311,3.05139,-0.0707108,-0.263211,0.610223,0.215295,0.174482
20.2,-4.78815,3.0325,-0.11715,-0.225219,0.546999,0.251518,0.201483
20.3,-4.7935,3.02259,-0.16724,-0.192189,0.534696,0.259163,0.206141
20.4,-4.8149,2.99447,-0.221012,-0.165569,0.552266,0.249561,0.198173
20.5,-4.83315,2.96677,-0.24843,-0.130936,0.563906,0.242704,0.19339
20.6,-4.8334,2.94318,-0.251127,-0.125192,0.582925,0.231792,0.185283
20.7,-4.84281,2.8992,-0.204144,-0.162509,0.546505,0.252343,0.201151
20.8,-4.849,2.88446,-0.157328,-0.200037,0.532488,0.261028,0.206484
20.9,-4.85001,2.84899,-0.11096,-0.238116,0.544005,0.254492,0.201503
21,-4.85538,2.84024,-0.103579,-0.245152,0.559497,0.245595,0.194908
21.1,-4.88524,2.81453,-0.104012,-0.244277,0.574027,0.23725,0.188723
21.2,-4.90105,2.80602,-0.102206,-0.244525,0.587665,0.22942,0.182915
21.3,-4.93275,2.78154,-0.0874174,-0.248119,0.600576,0.221902,0.177522
21.4,-4.97235,2.75637,-0.0600206,-0.254961,0.612877,0.214565,0.172559
21.5,-4.98747,2.74694,-0.104408,-0.214591,0.585655,0.229757,0.184588
21.6,-5.02196,2.71837,-0.152434,-0.178626,0.567055,0.240586,0.192358
21.7,-5.03669,2.70025,-0.201774,-0.144485,0.568049,0.240325,0.191626
21.8,-5.05469,2.67214,-0.247405,-0.11701,0.573178,0.237548,0.189274
21.9,-5.05884,2.6648,-0.243442,-0.127175,0.581476,0.233082,0.185442
22,-5.06121,2.65327,-0.248318,-0.114105,0.589118,0.228883,0.181999
22.1,-5.05759,2.59694,-0.252208,-0.104017,0.596792,0.224642,0.178566
22.2,-5.05585,2.57316,-0.257909,-0.088919,0.603611,0.220801,0.175588
22.3,-5.06016,2.5451,-0.21243,-0.128055,0.584071,0.231908,0.184021
22.4,-5.07066,2.52544,-0.167442,-0.167756,0.571472,0.239183,0.189345
22.5,-5.09335,2.50746,-0.124387,-0.209543,0.574036,0.237621,0.188343
22.6,-5.13608,2.49334,-0.0796677,-0.233874,0.582005,0.232785,0.185211
22.7001,-5.16695,2.48788,-0.064874,-0.236358,0.589725,0.228067,0.182207
22.8001,-5.22535,2.48571,-0.0411841,-0.23956,0.597233,0.223426,0.179341
22.9001,-5.25225,2.48381,-0.0308845,-0.240564,0.604497,0.218929,0.176574
23.0001,-5.29177,2.47219,-0.0226089,-0.239641,0.611525,0.214583,0.173892
23.1001,-5.31068,2.45744,-0.0186429,-0.238537,0.618315,0.210396,0.171289
23.2001,-5.32829,2.43219,-0.0211178,-0.235438,0.624869,0.206385,0.168747
23.3001,-5.33126,2.41432,-0.0242362,-0.233392,0.631193,0.20254,0.166266
23.4001,-5.32752,2.38696,-0.0403906,-0.228567,0.637285,0.198897,0.163818
23.5001,-5.32097,2.36889,-0.0470829,-0.226528,0.643168,0.195405,0.161427
23.6001,-5.29888,2.33287,-0.0559924,-0.222278,0.648843,0.192062,0.159095
23.7001,-5.28848,2.31492,-0.0571919,-0.220573,0.654333,0.188839,0.156828
23.8001,-5.28683,2.273,-0.0473251,-0.218046,0.659657,0.185694,0.154649
23.9001,-5.28311,2.2512,-0.0408635,-0.216712,0.664818,0.182638,0.152544
24.0001,-5.28625,2.1991,-0.0214108,-0.213769,0.669829,0.179629,0.150542
24.1001,-5.28992,2.1797,-0.0107955,-0.213089,0.674693,0.176691,0.148616
24.2001,-5.29636,2.14544,-0.00202506,-0.208988,0.67941,0.173833,0.146757
24.3001,-5.30295,2.11302,0.00519228,-0.205141,0.683987,0.171054,0.144959
24.4001,-5.31232,2.10052,-0.0370865,-0.162568,0.668013,0.179617,0.15237
24.5001,-5.31378,2.09164,-0.083915,-0.125056,0.653492,0.187586,0.158922
24.6001,-5.30894,2.07722,-0.137757,-0.0985786,0.641265,0.194438,0.164297
24.7001,-5.31269,2.06634,-0.195277,-0.0815063,0.638604,0.196157,0.165239
24.8001,-5.31695,2.04742,-0.252529,-0.0635562,0.641665,0.194706,0.163629
24.9001,-5.31633,2.03736,-0.254396,-0.0552795,0.6452,0.192967,0.161833
25.0001,-5.32043,2.00296,-0.25493,-0.0041121,0.646579,0.192263,0.161158
25.1001,-5.32,1.99159,-0.254818,0.000855671,0.65024,0.190305,0.159454
25.2001,-5.32368,1.97129,-0.251938,0.0442824,0.651909,0.189322,0.158769
25.3001,-5.33025,1.95951,-0.251264,0.0412207,0.655573,0.187269,0.157158
25.4001,-5.35985,1.94987,-0.245733,0.0634554,0.658165,0.185746,0.156089
25.5001,-5.38314,1.94059,-0.242993,0.0592466,0.661638,0.183761,0.154601
25.6001,-5.43557,1.95288,-0.237395,0.0677771,0.66478,0.181931,0.153289
25.7001,-5.47233,1.9554,-0.232497,0.0739451,0.667976,0.180059,0.151965
25.8001,-5.54501,1.96318,-0.221041,0.0651922,0.671041,0.178278,0.150681
25.9001,-5.57361,1.97169,-0.216572,0.0550025,0.673924,0.176621,0.149455
26.0001,-5.60687,1.97933,-0.211568,0.0473244,0.676862,0.174953,0.148185
26.1001,-5.65416,1.97834,-0.202101,0.0121142,0.678349,0.174157,0.147494
26.2001,-5.66952,1.98062,-0.198256,0.0100749,0.681398,0.172519,0.146083
26.3001,-5.68796,1.98728,-0.197469,-0.0094012,0.683489,0.171442,0.14507
26.4001,-5.69895,1.98916,-0.149446,-0.0453705,0.671846,0.177898,0.150256
