0.1,1,0.5
0
0.1
0.2
0.3
0.4
0.5
0.6
0.7
0.8
0.9
1
1.1
1.2
1.3
1.4
1.5
1.6
1.7
1.8
1.9
2
2.1
2.2
2.3
2.4
2.5
2.6
2.7
2.8
2.9,-7.07185,2.02063,-0,0,0.333333,0.333333,0.333333,-7.07185,2.02063,-0,0
3,-7.0742,2.02193,0.07814,-0.0596705,0.348672,0.33833,0.312999,-7.0742,2.02193,0.07814,-0.0596705
3.1,-7.07135,2.02189,0.07814,-0.0596705,0.355826,0.340246,0.303928,-7.07135,2.02189,0.07814,-0.0596705
3.2,-7.03942,1.98307,0.233059,-0.1586,0.39919,0.335451,0.265359,-7.03942,1.98307,0.233059,-0.1586
3.3,-7.03094,1.96921,0.233059,-0.1586,0.434432,0.327243,0.238325,-7.03094,1.96921,0.233059,-0.1586
3.4,-7.02024,1.94777,0.222748,-0.193389,0.462376,0.317761,0.219863,-7.02024,1.94777,0.222748,-0.193389
3.5,-7.01711,1.91453,0.190276,-0.156092,0.47672,0.31334,0.20994,-7.01711,1.91453,0.190276,-0.156092
3.6,-7.01072,1.8993,0.190276,-0.156092,0.488045,0.309608,0.202347,-7.01072,1.8993,0.190276,-0.156092
3.7,-7.0165,1.87404,0.22138,-0.200794,0.499778,0.30505,0.195172,-7.0165,1.87404,0.22138,-0.200794
3.8,-7.01089,1.86096,0.22138,-0.200794,0.508927,0.301436,0.189637,-7.01089,1.86096,0.22138,-0.200794
3.9,-7.01164,1.82994,0.196838,-0.197596,0.547572,0.284873,0.167556,-7.01164,1.82994,0.196838,-0.197596
4,-7.00845,1.81497,0.196838,-0.197596,0.57278,0.2725,0.15472,-7.00845,1.81497,0.196838,-0.197596
4.1,-7.01232,1.78332,0.190572,-0.171716,0.598521,0.259482,0.141997,-7.01232,1.78332,0.190572,-0.171716
4.2,-7.01739,1.75619,0.190572,-0.171716,0.575812,0.272676,0.151512,-7.01739,1.75619,0.190572,-0.171716
4.3,-7.01305,1.73383,0.181717,-0.16962,0.553048,0.285577,0.161375,-7.01305,1.73383,0.181717,-0.16962
4.4,-7.02323,1.70762,0.181717,-0.16962,0.533217,0.297288,0.169495,-7.02323,1.70762,0.181717,-0.16962
4.5,-7.01518,1.68026,0.176184,-0.195616,0.517743,0.305892,0.176365,-7.01518,1.68026,0.176184,-0.195616
4.6,-7.01797,1.63563,0.176184,-0.195616,0.50134,0.314984,0.183676,-7.01797,1.63563,0.176184,-0.195616
4.7,-7.01308,1.59036,0.153769,-0.15469,0.482388,0.325402,0.19221,-7.01308,1.59036,0.153769,-0.15469
4.8,-7.01618,1.5662,0.153769,-0.15469,0.46432,0.335129,0.200551,-7.01618,1.5662,0.153769,-0.15469
4.9,-7.01593,1.5551,-0.62845,-0.174055,0.431368,0.343442,0.22519,-7.01593,1.5551,-0.62845,-0.174055
5,-6.99703,1.56019,-0.62845,-0.174055,0.406977,0.347103,0.24592,-6.99703,1.56019,-0.62845,-0.174055
5.1,-7.14277,1.56357,0.145891,-0.170536,0.398807,0.350389,0.250804,-7.14277,1.56357,0.145891,-0.170536
5.2,-7.11198,1.55776,0.145891,-0.170536,0.391782,0.353065,0.255153,-7.11198,1.55776,0.145891,-0.170536
5.3,-7.07746,1.54732,0.189623,-0.149996,0.386996,0.355838,0.257166,-7.07746,1.54732,0.189623,-0.149996
5.4,-7.01455,1.52955,0.189623,-0.149996,0.382725,0.358432,0.258843,-7.01455,1.52955,0.189623,-0.149996
5.5,-6.97329,1.52472,0.227972,0.0158787,0.378295,0.360811,0.260894,-6.97329,1.52472,0.227972,0.0158787
5.6,-6.95901,1.52295,0.227972,0.0158787,0.374794,0.362723,0.262483,-6.95901,1.52295,0.227972,0.0158787
5.7,-6.9201,1.52121,0.109379,-0.0887953,0.371769,0.362625,0.265605,-6.9201,1.52121,0.109379,-0.0887953
5.8,-6.90492,1.52491,0.109379,-0.0887953,0.36943,0.362143,0.268427,-6.90492,1.52491,0.109379,-0.0887953
5.9,-6.85987,1.53376,0.172308,0.00364518,0.3764,0.367875,0.255724,-6.85987,1.53376,0.172308,0.00364518
6,-6.84123,1.53575,0.172308,0.00364518,0.385413,0.375117,0.23947,-6.84123,1.53575,0.172308,0.00364518
6.1,-6.80769,1.5352,0.17295,-0.0123662,0.384272,0.376321,0.239406,-6.80769,1.5352,0.17295,-0.0123662
6.2,-6.80252,1.53462,0.17295,-0.0123662,0.383075,0.377587,0.239338,-6.80252,1.53462,0.17295,-0.0123662
6.3,-6.76511,1.52847,0.175219,0.008186,0.379234,0.377068,0.243698,-6.76511,1.52847,0.175219,0.008186
6.4,-6.72999,1.52958,0.120551,-0.0142617,0.374424,0.374097,0.251479,-6.72999,1.52958,0.120551,-0.0142617
6.5,-6.71307,1.53469,0.120551,-0.0142617,0.37147,0.370331,0.258199,-6.71307,1.53469,0.120551,-0.0142617
6.6,-6.69381,1.53172,0.177297,-0.0112519,0.370922,0.36915,0.259928,-6.69381,1.53172,0.177297,-0.0112519
6.7,-6.67117,1.53973,0.177297,-0.0112519,0.371888,0.370828,0.257284,-6.67117,1.53973,0.177297,-0.0112519
6.8,-6.64674,1.52249,0.250115,0.0290087,0.373253,0.376,0.250747,-6.64674,1.52249,0.250115,0.0290087
6.9,-6.61736,1.52449,0.250115,0.0290087,0.374723,0.380888,0.24439,-6.61736,1.52449,0.250115,0.0290087
7,-6.58854,1.53081,0.151288,-0.0150652,0.375235,0.380593,0.244172,-6.58854,1.53081,0.151288,-0.0150652
7.1,-6.57166,1.52253,0.151288,-0.0150652,0.374701,0.379832,0.245466,-6.57166,1.52253,0.151288,-0.0150652
7.2,-6.55103,1.51857,0.115636,-0.0195344,0.372792,0.377462,0.249746,-6.55103,1.51857,0.115636,-0.0195344
7.3,-6.53865,1.5136,0.115636,-0.0195344,0.37199,0.375669,0.252341,-6.53865,1.5136,0.115636,-0.0195344
7.4,-6.506,1.50759,0.241354,0.0145363,0.369401,0.373143,0.257456,-6.506,1.50759,0.241354,0.0145363
7.5,-6.4795,1.51256,0.241354,0.0145363,0.372574,0.378205,0.24922,-6.4795,1.51256,0.241354,0.0145363
7.6,-6.4548,1.51248,0.163021,-0.00812128,0.372138,0.377801,0.25006,-6.4548,1.51248,0.163021,-0.00812128
7.7,-6.43977,1.50487,0.163021,-0.00812128,0.371804,0.377365,0.250831,-6.43977,1.50487,0.163021,-0.00812128
7.79999,-6.41182,1.50987,0.138641,-0.0117066,0.370279,0.372968,0.256753,-6.41182,1.50987,0.138641,-0.0117066
